"process"	"stoichiometry"	"id"	"dir"
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PD00257", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PC00004", "location": "c", "form": "mature"}]	"PC00004_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -6.0, "molecule": "PD00194", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PC00005", "location": "c", "form": "mature"}]	"PC00005_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PD00423", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PC00007", "location": "c", "form": "mature"}]	"PC00007_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PD00205", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PC00010", "location": "c", "form": "mature"}]	"PC00010_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "PD00347", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "PD00348", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PC00027", "location": "c", "form": "mature"}]	"PC00027_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PD00219", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PC00033", "location": "c", "form": "mature"}]	"PC00033_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "PD00232", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PC00040", "location": "c", "form": "mature"}]	"PC00040_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "PD00521", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PC00061", "location": "i", "form": "mature"}]	"PC00061_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "PD00338", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "PD02366", "location": "m", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PC00063", "location": "m", "form": "mature"}]	"PC00063_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "PD02233", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "RCSB-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PC00084", "location": "c", "form": "mature"}]	"PC00084_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PD00221", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PC00086", "location": "c", "form": "mature"}]	"PC00086_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PD01103", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PC00103", "location": "c", "form": "mature"}]	"PC00103_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PDXH-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PDXH-CPLX", "location": "c", "form": "mature"}]	"PDXH-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "PDXK-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PDXK-CPLX", "location": "c", "form": "mature"}]	"PDXK-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "PEPCARBOX-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PEPCARBOX-CPLX", "location": "c", "form": "mature"}]	"PEPCARBOX-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PEPSYNTH-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PEPSYNTH-CPLX", "location": "c", "form": "mature"}]	"PEPSYNTH-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "PGLYCDEHYDROG-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PGLYCDEHYDROG-CPLX", "location": "c", "form": "mature"}]	"PGLYCDEHYDROG-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PHENDEHYD-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PHENDEHYD-CPLX", "location": "c", "form": "mature"}]	"PHENDEHYD-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PHET-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "PHES-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PHES-CPLX", "location": "c", "form": "mature"}]	"PHES-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PHOR-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PHOR-CPLX", "location": "i", "form": "mature"}]	"PHOR-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -6.0, "molecule": "PHOSACETYLTRANS-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PHOSACETYLTRANS-CPLX", "location": "i", "form": "mature"}]	"PHOSACETYLTRANS-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "GPMA-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PHOSGLYCMUTASE", "location": "c", "form": "mature"}]	"PHOSGLYCMUTASE_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "PHOSPHASERSYN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PHOSPHASERSYN-CPLX", "location": "c", "form": "mature"}]	"PHOSPHASERSYN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -3.0, "molecule": "PROTEIN-PII2", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PII2-CPLX", "location": "c", "form": "mature"}]	"PII2-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -3.0, "molecule": "PROTEIN-PII", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PIIPROTEIN-CPLX", "location": "c", "form": "mature"}]	"PIIPROTEIN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "PKI-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PKI-COMPLEX", "location": "c", "form": "mature"}]	"PKI-COMPLEX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "PKII-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PKII-CPLX", "location": "c", "form": "mature"}]	"PKII-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -8.0, "molecule": "PORPHOBILSYNTH-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PORPHOBILSYNTH-CPLX", "location": "c", "form": "mature"}]	"PORPHOBILSYNTH-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "PPK-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PPK-CPLX", "location": "c", "form": "mature"}]	"PPK-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PPPGPPHYDRO-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PPPGPPHYDRO-CPLX", "location": "c", "form": "mature"}]	"PPPGPPHYDRO-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PPX-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PPX-CPLX", "location": "c", "form": "mature"}]	"PPX-CPLX_RXN"	1
"complexation"	[{"type": "proteincomplex", "coeff": -1.0, "molecule": "GLUTSEMIALDEHYDROG-CPLX", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": -1.0, "molecule": "GLUTKIN-CPLX", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PROLINEMULTI-CPLX", "location": "c", "form": "mature"}]	"PROLINEMULTI-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PROS-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PROS-CPLX", "location": "c", "form": "mature"}]	"PROS-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "PRPPAMIDOTRANS-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PRPPAMIDOTRANS-CPLX", "location": "c", "form": "mature"}]	"PRPPAMIDOTRANS-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PSERTRANSAM-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PSERTRANSAM-CPLX", "location": "c", "form": "mature"}]	"PSERTRANSAM-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -8.0, "molecule": "PURE-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PURE-CPLX", "location": "c", "form": "mature"}]	"PURE-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PURK-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PURK-CPLX", "location": "c", "form": "mature"}]	"PURK-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PUTA-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PUTA-CPLX", "location": "c", "form": "mature"}]	"PUTA-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PNTB-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "PNTA-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PYRNUTRANSHYDROGEN-CPLX", "location": "i", "form": "mature"}]	"PYRNUTRANSHYDROGEN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -10.0, "molecule": "PYRROLINECARBREDUCT-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PYRROLINECARBREDUCT-CPLX", "location": "c", "form": "mature"}]	"PYRROLINECARBREDUCT-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -24.0, "molecule": "E2P-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": -12.0, "molecule": "E1P-CPLX", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": -6.0, "molecule": "E3-CPLX", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PYRUVATEDEH-CPLX", "location": "i", "form": "mature"}]	"PYRUVATEDEH-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "PYRUVFORMLY-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PYRUVFORMLY-INACTIVE-CPLX", "location": "c", "form": "mature"}]	"PYRUVFORMLY-INACTIVE-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "PYRUVOXID-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "PYRUVOXID-CPLX", "location": "c", "form": "mature"}]	"PYRUVOXID-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "QOR-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "QOR-CPLX", "location": "c", "form": "mature"}]	"QOR-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "QUINOPRIBOTRANS-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "QUINOPRIBOTRANS-CPLX", "location": "c", "form": "mature"}]	"QUINOPRIBOTRANS-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG10824-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG10825-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG10826-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "RECBCD", "location": "c", "form": "mature"}]	"RECBCD_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG10828-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG10832-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG10834-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "RECFOR-CPLX", "location": "c", "form": "mature"}]	"RECFOR-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "RHAMNULPALDOL-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "RHAMNULPALDOL-CPLX", "location": "c", "form": "mature"}]	"RHAMNULPALDOL-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "RIB5PISOMA-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "RIB5PISOMA-CPLX", "location": "c", "form": "mature"}]	"RIB5PISOMA-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "RIB5PISOMB-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "RIB5PISOMB-CPLX", "location": "c", "form": "mature"}]	"RIB5PISOMB-CPLX_RXN"	1
"complexation"	[{"type": "proteincomplex", "coeff": -1.0, "molecule": "B1-CPLX", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": -1.0, "molecule": "B2-CPLX", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "RIBONUCLEOSIDE-DIP-REDUCTI-CPLX", "location": "c", "form": "mature"}]	"RIBONUCLEOSIDE-DIP-REDUCTI-CPLX_RXN"	1
"complexation"	[{"type": "proteincomplex", "coeff": -1.0, "molecule": "NRDF-CPLX", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": -1.0, "molecule": "NRDE-CPLX", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "RIBONUCLEOSIDE-DIP-REDUCTII-CPLX", "location": "c", "form": "mature"}]	"RIBONUCLEOSIDE-DIP-REDUCTII-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "RIBONUCLEOSIDE-TRIP-REDUCT-CPLX", "location": "c", "form": "mature"}]	"RIBONUCLEOSIDE-TRIP-REDUCT-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "RIBULOKIN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "RIBULOKIN-CPLX", "location": "c", "form": "mature"}]	"RIBULOKIN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "RIBULPEPIM-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "RIBULPEPIM-CPLX", "location": "c", "form": "mature"}]	"RIBULPEPIM-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "EG10925-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -4.0, "molecule": "EG10924-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -12.0, "molecule": "EG10923-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "RUVABC-CPLX", "location": "c", "form": "mature"}]	"RUVABC-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "S-ADENMETSYN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "S-ADENMETSYN-CPLX", "location": "c", "form": "mature"}]	"S-ADENMETSYN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -3.0, "molecule": "SAICARSYN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SAICARSYN-CPLX", "location": "c", "form": "mature"}]	"SAICARSYN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "SECA", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "SECB", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": -1.0, "molecule": "SECE-G-Y-CPLX", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": -1.0, "molecule": "SECD-SECF-YAJC-YIDC-CPLX", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SEC-SECRETION-CPLX", "location": "i", "form": "mature"}]	"SEC-SECRETION-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "YIDC", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG11096-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "SECD", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "SECF", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SECD-SECF-YAJC-YIDC-CPLX", "location": "i", "form": "mature"}]	"SECD-SECF-YAJC-YIDC-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "SECY", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "SECE", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "SECG", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SECE-G-Y-CPLX", "location": "i", "form": "mature"}]	"SECE-G-Y-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "SERS-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SERS-CPLX", "location": "c", "form": "mature"}]	"SERS-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "SIROHEMESYN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SIROHEMESYN-CPLX", "location": "c", "form": "mature"}]	"SIROHEMESYN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "SORB6PDEHYDROG-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SORB6PDEHYDROG-CPLX", "location": "c", "form": "mature"}]	"SORB6PDEHYDROG-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "SPERMACTRAN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SPERMACTRAN-CPLX", "location": "c", "form": "mature"}]	"SPERMACTRAN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "SPERMIDINESYN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SPERMIDINESYN-CPLX", "location": "c", "form": "mature"}]	"SPERMIDINESYN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG10300-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG10346-MONOMER", "location": "c", "form": "mature"}, {"type": "rna", "coeff": -1.0, "molecule": "FFS-RNA", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SRP-CPLX", "location": "c", "form": "mature"}]	"SRP-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "SDH-FE-S", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "SDH-MEMB1", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "SDH-MEMB2", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "SDH-FLAVO", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SUCC-DEHASE", "location": "i", "form": "mature"}]	"SUCC-DEHASE_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "SUCCCOASYN-ALPHA", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "SUCCCOASYN-BETA", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SUCCCOASYN", "location": "c", "form": "mature"}]	"SUCCCOASYN_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "SUCCORNTRANSAM-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SUCCORNTRANSAM-CPLX", "location": "c", "form": "mature"}]	"SUCCORNTRANSAM-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "CYSD-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "CYSN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SULFATE-ADENYLYLTRANS-CPLX", "location": "c", "form": "mature"}]	"SULFATE-ADENYLYLTRANS-CPLX_RXN"	1
"complexation"	[{"type": "proteincomplex", "coeff": -1.0, "molecule": "CPLX0-7841", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -4.0, "molecule": "BETACOMP-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SULFITE-REDUCT-CPLX", "location": "c", "form": "mature"}]	"SULFITE-REDUCT-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "SUPEROX-DISMUTFE-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SUPEROX-DISMUTFE-CPLX", "location": "c", "form": "mature"}]	"SUPEROX-DISMUTFE-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "SUPEROX-DISMUTMN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "SUPEROX-DISMUTMN-CPLX", "location": "c", "form": "mature"}]	"SUPEROX-DISMUTMN-CPLX_RXN"	1
"complexation"	[{"type": "proteincomplex", "coeff": -1.0, "molecule": "CHEA-CPLX", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "TAP-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "CHEW-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "TAP-CPLX", "location": "i", "form": "mature"}]	"TAP-CPLX_RXN"	1
"complexation"	[{"type": "proteincomplex", "coeff": -1.0, "molecule": "CHEA-CPLX", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "TAR-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -2.0, "molecule": "CHEW-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "TAR-CPLX", "location": "i", "form": "mature"}]	"TAR-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG11479-MONOMER", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "EG11305-MONOMER", "location": "c", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "TATA", "location": "i", "form": "mature"}, {"type": "proteinmonomers", "coeff": -1.0, "molecule": "G7808-MONOMER", "location": "i", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "TATABCE-CPLX", "location": "i", "form": "mature"}]	"TATABCE-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "THIOESTERII-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "THIOESTERII-CPLX", "location": "c", "form": "mature"}]	"THIOESTERII-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "THIOREDOXIN-REDUCT-NADPH-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "THIOREDOXIN-REDUCT-NADPH-CPLX", "location": "c", "form": "mature"}]	"THIOREDOXIN-REDUCT-NADPH-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "THREDEHYDCAT-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "THREDEHYDCAT-CPLX", "location": "c", "form": "mature"}]	"THREDEHYDCAT-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "THREDEHYDSYN-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "THREDEHYDSYN-CPLX", "location": "c", "form": "mature"}]	"THREDEHYDSYN-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -4.0, "molecule": "THREODEHYD-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "THREODEHYD-CPLX", "location": "c", "form": "mature"}]	"THREODEHYD-CPLX_RXN"	1
"complexation"	[{"type": "proteinmonomers", "coeff": -2.0, "molecule": "THRS-MONOMER", "location": "c", "form": "mature"}, {"type": "proteincomplex", "coeff": 1.0, "molecule": "THRS-CPLX", "location": "c", "form": "mature"}]	"THRS-CPLX_RXN"	1
