expression_rate	direction	right	terminator_id	name	promoter_id	degradation_rate	id	gene_id	left
80.2392127267	r	3809198	[u'TERM_WC-1405']	mutM	PM0-5763	0.123776282243	TU0-5523	[u'EG10329']	3808364
4626.80733683	r	3810018	[u'TERM_WC-1911']	rpmBG-mutM	PM407	0.166355323334	TU0-5543	[u'EG10329', u'EG10886', u'EG10891']	3808364
265.172354994	f	3104994	[u'TERM_WC-1413']	mutY-yggX-mltC-nupG	PM0-5801	0.15150758045	TU0-5561	[u'EG10627', u'EG10664', u'G7532', u'G7533']	3101010
265.172354994	f	3104994	[u'TERM_WC-1412']	mutY-yggX-mltC-nupG	PM0-5802	0.15150758045	TU0-5562	[u'EG10627', u'EG10664', u'G7532', u'G7533']	3100933
250.76668725	f	3104994	[u'TERM_WC-3313']	yggX-mltC-nupG	PM0-5804	0.149600110912	TU0-5564	[u'EG10664', u'G7532', u'G7533']	3102015
384.129170957	f	3102392	[u'TERM_WC-1408']	mutY-yggX	PM0-5801	0.144405662617	TU0-5567	[u'EG10627', u'G7532']	3101010
376.800442695	f	3103536	[u'TERM_WC-1410']	mutY-yggX-mltC	PM0-5801	0.169060287941	TU0-5568	[u'EG10627', u'G7532', u'G7533']	3101010
446.277480302	f	3102392	[u'TERM_WC-3311']	yggX	PM0-5804	0.133297534723	TU0-5569	[u'G7532']	3102015
413.626367283	f	3103536	[u'TERM_WC-3312']	yggX-mltC	PM0-5804	0.175480298876	TU0-5581	[u'G7532', u'G7533']	3102015
7825.32983443	r	3810600	[u'TERM85']	yicR-rpmBG	PM0-5762	0.189040140153	TU0-5601	[u'EG10886', u'EG10891', u'EG11312']	3809232
231.503456672	r	3351071	[u'TERM_WC-126']	arcB	PM0-10133	0.192540883489	TU0-5621	[u'EG10062']	3348709
8.27525313965	r	4577360	[u'TERM_WC-1228']	mcrBC	PM_WC-164	0.0924196240747	TU0-5661	[u'EG10574', u'EG10575']	4574933
12.0347679225	f	3661552	[u'TERM_WC-739']	gadE-mdtEF	PM0-5982	0.216608493925	TU0-5682	[u'EG11544', u'EG12240', u'EG12241']	3656368
46.5332807216	f	4261107	[u'TERM_WC-1705']	pspG	PM0-6041	0.128360588993	TU0-5741	[u'EG11933']	4260839
219.60197027	f	3662984	[u'TERM0521']	gadY	PM0-6061	0.121617361853	TU0-5761	[u'G0-8914']	3662887
384.129170957	f	3102392	[u'TERM_WC-1409']	mutY-yggX	PM0-5802	0.144405662617	TU0-5781	[u'EG10627', u'G7532']	3100933
376.800442695	f	3103536	[u'TERM_WC-1411']	mutY-yggX-mltC	PM0-5802	0.169060287941	TU0-5782	[u'EG10627', u'G7532', u'G7533']	3100933
12.6845934042	r	2374909	[u'TERM_WC-1260']	menBCE	PM0-6143	0.0825175214952	TU0-5843	[u'EG11368', u'EG11532', u'EG12437']	2371668
285.766016103	f	4019891	[u'TERM_WC-2273']	ubiE-yigP-ubiB	PM0-45924	0.185664423364	TU0-5881	[u'EG11473', u'EG11474', u'EG11476']	4016774
374.783614148	r	4056245	[u'TERM0541']	glnA	PM00034	0.106638027778	TU0-5901	[u'EG10383']	4054013
374.783614148	r	4056130	[u'TERM0541']	glnA	PM00312	0.106638027778	TU0-5903	[u'EG10383']	4054013
154.408546596	r	4122532	[u'TERM_WC-411']	cytR	PM00486	0.154032706791	TU0-5961	[u'EG10200']	4121452
264.474997294	f	957966	[u'TERM_WC-2029']	serC	PM921	0.360929905146	TU0-5964	[u'EG10946']	956818
58.0736204792	r	3590401	[u'TERM_WC-2282']	ugpBAECQ	PM00448	0.134591685546	TU0-5981	[u'EG11046', u'EG11047', u'EG11048', u'EG11049', u'EG11050']	3585391
58.0736204792	r	3590449	[u'TERM_WC-2283']	ugpBAECQ	PM00449	0.134591685546	TU0-5982	[u'EG11046', u'EG11047', u'EG11048', u'EG11049', u'EG11050']	3585391
49.7618873258	f	3497225	[u'TERM_WC-403']	cysG	PM0-7	0.0912035763895	TU0-6	[u'EG10188']	3495815
271.313209742	f	3866085	[u'TERM_WC-3547']	yidQ	PM0-4436	0.256721177985	TU0-6003	[u'EG11712']	3865567
168.935619613	r	4366455	[u'TERM_WC-169']	aspA-dcuA	PM00220	0.111797932348	TU0-6021	[u'EG10095', u'EG11225']	4363493
219.579230745	f	622775	[u'TERM_WC-571']	entS	PM0-4201	0.121604768519	TU0-6042	[u'EG11104']	621481
219.579230745	f	622775	[u'TERM_WC-570']	entS	PM0-4202	0.121604768519	TU0-6043	[u'EG11104']	621476
18.8287999622	f	2940924	[u'TERM_WC-764']	gcvB	PM0-6484	0.121617361853	TU0-6184	[u'G0-8867']	2940718
235.664183809	r	3316319	[u'TERM86']	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	PM00440	0.195252726918	TU0-6223	[u'EG10505', u'EG10665', u'EG10743', u'EG10914', u'EG11177', u'EG11178', u'EG11179', u'EG30061']	3307021
219.60197027	f	3851712	[u'TERM0-1099']	tisB	PM0-6541	0.121617361853	TU0-6241	[u'G0-9962']	3851360
62.338480495	f	4164310	[u'TERM_WC-237']	btuB-murI	PM00494	0.144405662617	TU0-6281	[u'EG10126', u'EG11204']	4161422
69.2336329141	f	834445	[u'TERM_WC-470']	dinG	PM0-6601	0.130782486898	TU0-6301	[u'EG11357']	832296
326.388304204	f	3295008	[u'TERM_WC-4008']	yraP	PM0-4435	0.21004460017	TU0-6361	[u'G7644']	3294371
88.2207757485	r	4437309	[u'TERM_WC-4045']	ytfJ	PM0-4443	0.187337075827	TU0-6362	[u'G7871']	4436729
93.2488960275	r	815915	[u'TERM_WC-2615']	ybhK	PM0-4642	0.121617361853	TU0-6363	[u'G6402']	814960
16.986577841	f	50304	[u'TERM_WC-676']	folA	PM00320	0.111797932348	TU0-6401	[u'EG10326']	49799
1042.54881134	f	29272	[u'TERM0-1041']	dapB	PM00318	0.198042051589	TU0-6403	[u'EG10206']	28343
483.377738816	r	2246582	[u'TERM_WC-1194']	lysP	PM340	0.192540883489	TU0-6404	[u'EG11337']	2245083
781.548651433	r	4481950	[u'VALS']	valS	PM00506	0.315066900255	TU0-6405	[u'EG11067']	4478955
284.854775113	f	1341010	[u'TERM_WC-1749']	pyrF-yciH	PM00369	0.0990210257943	TU0-6407	[u'EG10809', u'EG11128']	1339894
45.0332391308	f	1805325	[u'TERM_WC-1583']	pfkB	PM00377	0.0888650231487	TU0-6408	[u'EG10700']	1804375
452.595402598	r	2518752	[u'TERM_WC-820']	gltX	PM331	0.247552564486	TU0-6409	[u'EG10407']	2517277
177.462313756	f	2054541	[u'TERM_WC-97']	amn	PM00391	0.277258872224	TU0-6422	[u'EG10039']	2053055
51.1857686153	f	1497503	[u'TERM_WC-1861']	rimL	PM00370	0.157533450127	TU0-6423	[u'EG10853']	1496767
108.177169979	f	1687777	[u'TERM_WC-1213']	manA	PM00371	0.192540883489	TU0-6425	[u'EG10566']	1686575
734.196480615	r	2907819	[u'TERM_WC-1751']	pyrG-eno	PM00426	0.187337075827	TU0-6428	[u'EG10258', u'EG10810']	2904663
2952.23167703	r	2820112	[u'TERM_WC-69']	alaS	PM00424	0.34657359028	TU0-6441	[u'EG10034']	2817401
270.560881574	r	255776	[u'TERM_WC-1573']	pepD	PM00333	0.182407152779	TU0-6442	[u'EG10695']	254257
1276.48650413	r	185977	[u'TERM0-1040']	dapD	PM00328	0.196965557145	TU0-6443	[u'EG10207']	185090
691.050410339	f	4233432	[u'TERM_WC-1590']	pgi	PM180	0.288811325233	TU0-6444	[u'EG10702']	4231745
1367.34569762	f	497045	[u'TERM_WC-48']	adk	PM00342	0.198042051589	TU0-6481	[u'EG10032']	496363
970.950898707	r	984966	[u'TERM_WC-170']	aspC	PM00356	0.161197018735	TU0-6482	[u'EG10096']	983740
1508.56074345	f	2598972	[u'TERM_WC-198']	bcp	PM325	0.239016269159	TU0-6483	[u'EG10108']	2598459
103.887359095	r	4375768	[u'TERM_WC-225']	blc	PM524	0.192540883489	TU0-6484	[u'G7837']	4375210
5.87501989592	f	4108753	[u'TERM0-1109']	cdh	PM00484	0.119508134579	TU0-6485	[u'EG10138']	4107930
147.769976984	r	921899	[u'TERM_WC-353']	cspD	PM00597	0.0450095571792	TU0-6486	[u'EG11111']	921587
364.334001466	r	3780704	[u'TERM_WC-401']	cysE	PM00454	0.198042051589	TU0-6501	[u'EG10187']	3779762
394.480562687	f	2598502	[u'TERM_WC-765']	gcvR	PM328	0.21004460017	TU0-6503	[u'EG11149']	2597901
769.92478326	f	707201	[u'TERM0862']	glnS	PM00347	0.288811325233	TU0-6504	[u'EG10390']	705283
124.14042408	f	4051443	[u'TERM_WC-904']	hemN	PM335	0.223595864697	TU0-6505	[u'EG11836']	4049966
1107.15628987	r	2638664	[u'TERM_WC-922']	hisS	PM00414	0.385081766978	TU0-6506	[u'EG10453']	2637321
64.5120304727	f	1814306	[u'TERM0841']	katE	PM00378	0.117482572976	TU0-6507	[u'EG10509']	1811838
0.0	r	366762	[u'TERM_WC-1122']	lacI	PM00335	0.121604768519	TU0-6508	[u'EG10525']	365650
2876.47919476	f	1755683	[u'TERM_WC-1171']	lpp	PM00373	0.0491593745078	TU0-6509	[u'EG10544']	1755407
965.985314099	r	4151213	[u'TERM_WC-1652']	ppc	PM00491	0.385081766978	TU0-6510	[u'EG10756']	4148468
42.8938596632	f	3960723	[u'TERM_WC-1813']	rep	PM00478	0.119508134579	TU0-6511	[u'EG10837']	3958670
294.060759881	f	4187636	[u'TERM82']	rplKAJL-rpoBC	PM00496	0.213276055557	TU0-6512	[u'EG10864', u'EG10871', u'EG10872', u'EG10873', u'EG10894', u'EG10895']	4176377
38.5455846409	f	2082209	[u'TERM_WC-2003']	sbcB	PM00396	0.0825175214952	TU0-6513	[u'EG10926']	2080752
30.6015779491	f	4625319	[u'TERM_WC-2028']	serB-radA	PM00509	0.118665960715	TU0-6514	[u'EG10945', u'EG11296']	4622879
192.271030035	f	2715467	[u'TERM_WC-2295']	ung	PM00417	0.133297534723	TU0-6515	[u'EG11058']	2714760
452.595402598	r	2518798	[u'TERM_WC-821']	gltX	PM330	0.247552564486	TU0-6550	[u'EG10407']	2517277
452.595402598	r	2518806	[u'TERM_WC-819']	gltX	PM329	0.247552564486	TU0-6551	[u'EG10407']	2517277
338.1290772	r	4231562	[u'TERM_WC-1192']	lysC	PM179	0.198042051589	TU0-6552	[u'EG10550']	4229905
338.1290772	r	4231639	[u'TERM_WC-1193']	lysC	PM178	0.198042051589	TU0-6553	[u'EG10550']	4229905
31.6048957838	r	3488873	[u'TERM_WC-1533']	pabA	PM00446	0.130782486898	TU0-6554	[u'EG10682']	3488286
270.560881574	r	255809	[u'TERM_WC-1574']	pepD	PM00334	0.182407152779	TU0-6556	[u'EG10695']	254257
734.196480615	r	2907739	[u'TERM_WC-1752']	pyrG-eno	PM00425	0.187337075827	TU0-6557	[u'EG10258', u'EG10810']	2904663
0.0	r	1992903	[u'TERM_WC-2313']	uvrC	PM00388	0.256721177985	TU0-6559	[u'EG11063']	1990896
643.750541842	r	218837	[u'PROS-TERMINATOR']	proS	PM00329	0.247552564486	TU0-6562	[u'EG10770']	217020
416.902036088	f	4272686	[u'TERM_WC-2108']	ssb	PM00499	0.216608493925	TU0-6563	[u'EG10976']	4272103
416.902036088	f	4272686	[u'TERM_WC-2107']	ssb	PM00500	0.216608493925	TU0-6564	[u'EG10976']	4272115
12.900099164	r	3098812	[u'TERM0-1108']	ansB	PM00430	0.126026760102	TU0-6569	[u'EG10046']	3097676
24.1388275501	f	3279649	[u'TERM_WC-1095']	kbaZ-agaVWA	PM0-6881	0.110461702081	TU0-6581	[u'EG12766', u'G7631', u'G7632', u'G7633']	3276888
236.561230623	r	3276725	[u'TERM_WC-52']	agaR	PM0-6882	0.16503504299	TU0-6582	[u'G7630']	3275876
6.72821326174	f	3285049	[u'TERM_WC-53']	agaSYBCDI	PM0-6883	0.0969436616168	TU0-6583	[u'EG12768', u'EG12769', u'EG12770', u'G7634', u'G7635', u'G7636']	3279911
219.60197027	f	463012	[u'TERM_WC-1663']	ppiD	PM00614	0.121617361853	TU0-6621	[u'G6242']	461062
219.60197027	f	463012	[u'TERM_WC-1664']	ppiD	PM00615	0.121617361853	TU0-6622	[u'G6242']	461043
130.47277983	r	519173	[u'TERM_WC-2161']	tesA-ybbO	PM00584	0.187337075827	TU0-6623	[u'EG11542', u'G6269']	517562
0.0	r	3081968	[u'TERM_WC-2092']	speB	PM00429	0.121617361853	TU0-6625	[u'EG10960']	3080897
671.987756787	r	1797325	[u'IHFA-TERMINATOR']	pheMST-ihfA	PM00374	0.147478123523	TU0-6626	[u'EG10440', u'EG10709', u'EG10710', u'EG11272']	1793240
28.3207335301	r	996786	[u'TERM_WC-2118']	ssuEADCB	PM169	0.100821408081	TU0-6629	[u'EG12358', u'G6476', u'G6477', u'G6478', u'G6479']	992498
29.2455466107	r	4622822	[u'TERM_WC-4050']	ytjB-lplA	PM00508	0.087740149438	TU0-6630	[u'EG10951', u'EG11796']	4621122
59.2073718958	f	1988918	[u'TERM_WC-2264']	tyrP	PM00387	0.126026760102	TU0-6631	[u'EG11041']	1987526
764.057360085	f	127619	[u'TERM101']	aceEF	PM00325	0.148881593476	TU0-6634	[u'EG10024', u'EG10025']	122969
420.050187931	r	3920293	[u'TERM70']	atpBEFHAGDC	PM00472	0.11031520115	TU0-6635	[u'EG10098', u'EG10099', u'EG10100', u'EG10101', u'EG10102', u'EG10103', u'EG10104', u'EG10105']	3913531
420.050187931	r	3920157	[u'TERM70']	atpBEFHAGDC	PM00471	0.11031520115	TU0-6636	[u'EG10098', u'EG10099', u'EG10100', u'EG10101', u'EG10102', u'EG10103', u'EG10104', u'EG10105']	3913531
70.8455661881	f	4619682	[u'TERM88']	deoBD	PM00507	0.0592433487658	TU0-6646	[u'EG10220', u'EG10222']	4617590
144.353676578	f	236800	[u'TERM_WC-498']	dnaQ	PM00330	0.144405662617	TU0-6647	[u'EG10243']	235934
144.353676578	f	236800	[u'TERM_WC-496']	dnaQ	PM00331	0.144405662617	TU0-6648	[u'EG10243']	236017
382.641949905	r	847421	[u'TERM_WC-799']	glnHPQ	PM00352	0.137256867438	TU0-6649	[u'EG10386', u'EG10388', u'EG10389']	844962
0.0	f	2095251	[u'TERM_WC-919']	hisBHAFI	PM00398	0.16503504299	TU0-6650	[u'EG10444', u'EG10445', u'EG10448', u'EG10450', u'EG10451']	2091384
0.0	f	3955146	[u'ILVA-RHO-TERMINATOR', u'TERM165']	ilvA	PM00477	0.16503504299	TU0-6651	[u'EG10493']	3953258
107.707962657	r	699575	[u'TERM_WC-1425']	nagD	PM00345	0.177730046297	TU0-6652	[u'EG10634']	698795
201.524112579	f	2736962	[u'AROF-TYRA-TERMINATOR']	pheLA	PM00419	0.187337075827	TU0-6653	[u'EG10707', u'EG11271']	2735601
1514.18001593	r	3309348	[u'TERM86']	pnp	PM00438	0.288811325233	TU0-6654	[u'EG10743']	3307021
886.487148009	r	1797787	[u'RPLT-T2']	rplT	PM00375	0.0707293041388	TU0-6657	[u'EG10881']	1797387
1061.55205848	r	3309808	[u'TERM86']	rpsO-pnp	PM00439	0.18990333714	TU0-6660	[u'EG10743', u'EG10914']	3307021
75.5016984454	r	1944040	[u'TERM0921', u'TERM0923']	ruvAB	PM00385	0.128360588993	TU0-6661	[u'RUVA', u'RUVB']	1942243
185.340000593	r	2957033	[u'TERM_WC-1717']	ptrA	PM00428	0.102642803661	TU0-6683	[u'EG10786']	2954016
143.31459761	r	236041	[u'TERM_WC-1893']	rnhA	PM00332	0.128360588993	TU0-6685	[u'EG10860']	235533
200.678059586	r	1993430	[u'TERM_WC-2316']	uvrYC	PM00389	0.239016269159	TU0-6686	[u'EG11063', u'EG11140']	1990896
781.548651433	r	4481942	[u'VALS']	valS	PM00505	0.315066900255	TU0-6687	[u'EG11067']	4478955
36.6888134572	f	757673	[u'TERM01023']	sdhDAB	PM00350	0.133297534723	TU0-6702	[u'EG10931', u'EG10932', u'EG10934']	754627
367.069651041	f	631314	[u'TERM0-1110']	cstA	PM0-7161	0.150684169687	TU0-6821	[u'EG10167']	629096
367.069651041	f	631314	[u'TERM0-1110']	cstA	PM0-7162	0.150684169687	TU0-6822	[u'EG10167']	629087
367.069651041	f	631314	[u'TERM0-1110']	cstA	PM0-7163	0.150684169687	TU0-6823	[u'EG10167']	629078
250.320323049	r	4537951	[u'TERM_WC-1428']	nanCM	PM0-7183	0.138629436112	TU0-6843	[u'G7920', u'G7921']	4535680
649.48138371	f	87850	[u'TERM_WC-1001']	ilvIH	PM00322	0.247552564486	TU0-6861	[u'EG10499', u'EG10500']	85453
649.48138371	f	87850	[u'TERM_WC-1002']	ilvIH	PM00321	0.247552564486	TU0-6881	[u'EG10499', u'EG10500']	85420
649.48138371	f	87850	[u'TERM_WC-1000']	ilvIH	PM00323	0.247552564486	TU0-6882	[u'EG10499', u'EG10500']	85540
0.0	f	34040	[u'TERM_WC-259']	carB	PM00319	0.133297534723	TU0-6884	[u'EG10135']	30775
16.4737979913	r	3489669	[u'TERM_WC-3426']	yhfG-fic-pabA	PM00447	0.144405662617	TU0-6885	[u'EG10307', u'EG10682', u'EG12374']	3488286
294.317994501	r	4153101	[u'TERM_WC-130']	argE	PM00492	0.128360588993	TU0-6886	[u'EG11286']	4151717
42.8979500447	f	2579663	[u'TERM_WC-2140']	talA-tktB	PM0-7261	0.0714584722227	TU0-6921	[u'EG11797', u'EG12100']	2576610
206.828817341	f	3965701	[u'TERM_WC-1839']	rhoL-rho	PM00481	0.315066900255	TU0-6941	[u'EG10845', u'EG12428']	3964185
395.619529531	r	2705218	[u'TERM_WC-1130']	lepAB	PM00416	0.288811325233	TU0-6942	[u'EG10529', u'EG10530']	2702355
6.43431796575	r	1636836	[u'TERM_WC-368']	cspI	PM0-7321	0.119508134579	TU0-6981	[u'G6825']	1636477
6.21825983823	r	1639739	[u'TERM_WC-351']	cspB	PM0-7322	0.0912035763895	TU0-6982	[u'EG12203']	1639361
64.3152096686	f	1050898	[u'TERM_WC-359']	cspG	PM0-7323	0.147478123523	TU0-6983	[u'G6511']	1050528
495.106060934	f	4591337	[u'TERM_WC-2250']	tsr	PM0-8	0.0815467271247	TU0-7	[u'EG11034']	4589435
83.8113887477	r	141279	[u'TERM0703']	gcd	PM0-2223	0.121617361853	TU0-7001	[u'EG10369']	138801
0.0	f	4187636	[u'TERM82']	rpoBC	PM00498	0.121617361853	TU0-7002	[u'EG10894', u'EG10895']	4179086
2.74304474405	r	913068	[u'TERM_WC-886']	hcp-hcr	PM0-7361	0.0568153426688	TU0-7021	[u'G6456', u'G6457']	910403
18.3764870019	f	2827844	[u'TERM_WC-2102']	srlR	PM00640	0.115524530093	TU0-7042	[u'EG10974']	2826882
197.440003752	f	3998170	[u'TERM_WC-2315']	uvrD	PM00482	0.198042051589	TU0-7043	[u'EG11064']	3995994
115.95972218	f	814772	[u'TERM_WC-2310']	uvrB	PM00351	0.121617361853	TU0-7044	[u'EG11062']	812375
19.9096334275	r	4446317	[u'TERM_WC-4053']	yzfA	PM00502	0.203866817812	TU0-7061	[u'EG11213']	4445997
38.9644321982	f	3087702	[u'TERM_WC-746']	galP	PM0-7421	0.119508134579	TU0-7081	[u'EG12148']	3086277
219.60197027	r	1554364	[u'TERM_WC-207']	bdm-sra	PM0-7481	0.121617361853	TU0-7141	[u'EG11508', u'G6776']	1553848
95.3326906255	r	3806261	[u'TERM_WC-1821']	rfaQGPSBIJYZ-waaU	PM0-7502	0.221807097779	TU0-7161	[u'EG11339', u'EG11340', u'EG11341', u'EG11350', u'EG11351', u'EG11352', u'EG11353', u'EG11423', u'EG11425', u'EG11426']	3796260
95.3326906255	r	3806203	[u'TERM_WC-1822']	rfaQGPSBIJYZ-waaU	PM0-7504	0.221807097779	TU0-7162	[u'EG11339', u'EG11340', u'EG11341', u'EG11350', u'EG11351', u'EG11352', u'EG11353', u'EG11423', u'EG11425', u'EG11426']	3796260
269.805456796	f	3807842	[u'TERM_WC-2328']	waaA	PM0-7506	0.14942046207	TU0-7163	[u'EG10520']	3806539
269.805456796	f	3807842	[u'TERM_WC-2327']	waaA	PM0-7507	0.14942046207	TU0-7164	[u'EG10520']	3806279
219.60197027	r	3851280	[u'TERM0-1100']	istR-2	PM0-7521	0.121617361853	TU0-7181	[u'G0-10201']	3851141
219.60197027	r	3851215	[u'TERM0-1100']	istR-1	PM0-7522	0.121617361853	TU0-7182	[u'G0-10202']	3851141
54.0374032359	r	2666986	[u'TERM_WC-879']	hcaR	PM0-7541	0.087740149438	TU0-7201	[u'G7331']	2666026
45.4436191909	f	2671273	[u'TERM_WC-878']	hcaEFCBD	PM0-7542	0.134853537074	TU0-7202	[u'G7334', u'G7335', u'G7336', u'M009', u'M015']	2667004
9.34488426155	r	347695	[u'TERM_WC-1699']	prpR	PM0-7561	0.157533450127	TU0-7221	[u'G6195']	346079
0.0	f	818972	[u'TERM_WC-1338']	moaBCDE	PM0-7602	0.266794642632	TU0-7262	[u'EG11596', u'EG11597', u'EG11598', u'EG11666']	817200
108.010814656	r	3429984	[u'TERM_WC-4022']	yrdD-rimN-aroE-yrdB	PM_WC-662	0.231049060187	TU0-7281	[u'EG10077', u'G7697', u'G7698', u'G7699']	3427786
138.700011098	r	3431708	[u'TERM_WC-2075']	smf	PM0-9369	0.126026760102	TU0-7282	[u'EG11604']	3430456
27.8795640313	f	3678373	[u'TERM_WC-1098']	kdgK	PM_WC-144	0.121617361853	TU0-7301	[u'EG12253']	3677442
58.946695492	r	2510757	[u'TERM_WC-1330']	mntH	PM0-7661	0.364814305558	TU0-7321	[u'G7254']	2509488
220.931543446	r	3057375	[u'TERM0661']	rpiA	PM0-7681	0.121604768519	TU0-7341	[u'EG11443']	3056666
23.4701674006	f	2579663	[u'TERM_WC-2186']	tktB	PM0-7682	0.0509667044529	TU0-7342	[u'EG12100']	2577330
239.089567481	r	1823008	[u'TERM_WC-2326']	ves	PM0-7701	0.115524530093	TU0-7361	[u'G6938']	1822384
24.9131489913	f	1066080	[u'TERM0702']	agp	PM0-7741	0.0378768951126	TU0-7401	[u'EG10033']	1064782
277.964622081	r	2507483	[u'TERM0741']	glk	PM0-7761	0.21004460017	TU0-7421	[u'EG12957']	2506446
210.759180473	f	1291590	[u'TERM_WC-749']	galU	PM0-7781	0.141458608278	TU0-7441	[u'EG11319']	1290628
101.029822485	f	2005698	[u'TERM0761']	amyA	PM0-7803	0.103454803069	TU0-7461	[u'EG11387']	2004139
71.5307199377	r	2220142	[u'TERM0782']	bglX	PM0-7861	0.103454803069	TU0-7501	[u'EG12013']	2217682
521.50067302	r	4158825	[u'TERM_WC-2120']	sthA	PM0-7881	0.288811325233	TU0-7521	[u'EG11428']	4157411
37.336555288	f	2485991	[u'TERM_WC-595']	evgAS	PM0-7921	0.145925722223	TU0-7541	[u'EG11609', u'EG11610']	2481653
37.336555288	f	2485991	[u'TERM_WC-596']	evgAS	PM0-7941	0.145925722223	TU0-7561	[u'EG11609', u'EG11610']	2481663
53.5041999277	r	65803	[u'TERM_WC-1642']	polB	PM0-7961	0.169060287941	TU0-7581	[u'EG10747']	63427
232.937501172	f	936438	[u'TERM_WC-713']	ftsK	PM0-7962	0.154032706791	TU0-7582	[u'G6464']	932441
245.412081421	f	532159	[u'TERM_WC-77']	allA	PM0-7981	0.135911211874	TU0-7601	[u'G6275']	531614
16.5959051985	r	531524	[u'TERM_WC-81']	allS	PM0-7982	0.121617361853	TU0-7602	[u'G6274']	530517
13.8886930547	f	542259	[u'TERM_WC-762']	gcl-hyi-glxR-ybbVW-allB-ybbY-glxK	PM0-7983	0.104389635626	TU0-7603	[u'EG11583', u'G6277', u'G6278', u'G6280', u'G6281', u'G6282', u'G6283']	533131
24.5892455462	r	545635	[u'TERM_WC-78']	allDC-ylbA	PM0-8002	0.12054733575	TU0-7622	[u'G6284', u'G6285', u'G6286']	542483
26.3650554108	f	3579651	[u'TERM_WC-3459']	yhhY	PM0-8042	0.141458608278	TU0-7662	[u'G7758']	3579134
129.699649248	r	1634627	[u'TERM_WC-1472']	nohA-ydfN-tfaQ	PM0-8061	0.0718287233741	TU0-7681	[u'EG11634', u'G6820', u'G6821']	1632332
103.83690355	r	4603717	[u'TERM_WC-638']	fhuF	PM0-8081	0.121617361853	TU0-7701	[u'G7949']	4602896
98.0110113312	r	1980466	[u'TERM0-1145']	otsBA	PM0-8102	0.34657359028	TU0-7722	[u'EG11751', u'EG11752']	1978120
11.183932596	r	1584688	[u'TERM_WC-2861']	ydeP	PM0-9849	0.121617361853	TU0-7741	[u'G6791']	1582229
215.793381939	r	1581711	[u'TERM_WC-2860']	ydeO	PM0-9843	0.119508134579	TU0-7743	[u'G6789']	1580948
5.84514286227	r	2166373	[u'TERM_WC-3043']	yegRZ	PM0-10331	0.119508134579	TU0-7744	[u'G7120', u'G7122']	2165624
198.666923055	r	2491461	[u'TERM_WC-684']	frc	PM0-9855	0.110023361994	TU0-7745	[u'G7237']	2490024
16.2488291695	r	2492455	[u'TERM_WC-3151']	yfdX	PM0-9856	0.0912035763895	TU0-7746	[u'G7238']	2491787
106.254841799	f	3347108	[u'TERM_WC-4017']	yrbL	PM0-8161	0.231049060187	TU0-7781	[u'G7667']	3346443
212.135866991	r	578144	[u'TERM_WC-230']	borD	PM0-8163	0.117482572976	TU0-7783	[u'G6312']	577821
74.2276843358	f	1682209	[u'TERM_WC-1970']	rstAB	PM0-8164	0.152340039684	TU0-7784	[u'EG11233', u'G6864']	1680162
641.244727413	f	1718369	[u'TERM_WC-2070']	slyB	PM0-8182	0.101933408906	TU0-7802	[u'G6881']	1717801
641.244727413	f	1718369	[u'TERM_WC-2069']	slyB	PM0-8183	0.101933408906	TU0-7803	[u'G6881']	1717772
196.530330595	r	4633376	[u'TERM_WC-1900']	rob	PM0-8184	0.231049060187	TU0-7804	[u'EG11366']	4632462
73.8045230191	r	702398	[u'TERM_WC-1421']	nagA	PM0-8185	0.111797932348	TU0-7805	[u'EG10632']	700824
70.5743337945	r	174921	[u'TERM_WC-902']	hemL	PM0-8186	0.119508134579	TU0-7806	[u'EG10432']	173600
1.89677687292	f	656342	[u'TERM_WC-1540']	pagP	PM0-8201	0.0815467271247	TU0-7821	[u'EG12180']	655749
87.2520146066	r	882731	[u'TERM_WC-2644']	ybjG	PM0-8202	0.0845301439707	TU0-7822	[u'G6439']	882013
4237.03839521	r	584888	[u'TERM_WC-1513']	ompT	PM0-8203	0.147902759798	TU0-7823	[u'EG10673']	583901
6662.08015387	r	21210	[u'TERM-RPST']	rpsT	PM0-8222	0.288811325233	TU0-7842	[u'EG10919']	20771
6662.08015387	r	21120	[u'TERM-RPST']	rpsT	PM0-8224	0.288811325233	TU0-7844	[u'EG10919']	20771
21.9386057388	f	1606130	[u'TERM_WC-1185']	lsrACDBFG-tam	PM0-8241	0.0994948106067	TU0-7861	[u'G6800', u'G6801', u'G6802', u'G6803', u'G6804', u'G6805', u'G6806']	1599484
11.77381065	f	2163024	[u'TERM_WC-1242']	mdtABCD-baeSR	PM0-8261	0.0842732134419	TU0-7881	[u'EG11617', u'EG11618', u'EG12136', u'G7113', u'G7114', u'G7115']	2152003
0.0	r	2237413	[u'TERM_WC-1283']	mglAC	PM0-8281	0.0633011123799	TU0-7901	[u'EG10592', u'EG10594']	2234763
338.270706824	f	1252210	[u'TERM_WC-462']	dhaR	PM0-8342	0.187337075827	TU0-7962	[u'G6628']	1250226
122.115627186	r	1250167	[u'TERM_WC-460']	dhaKLM	PM0-8361	0.169060287941	TU0-7981	[u'EG12399', u'G6626', u'G6627']	1246917
0.0	r	845854	[u'TERM_WC-802']	glnQ	PM0-8381	0.128360588993	TU0-8001	[u'EG10389']	844962
