frameId	Name	Location	Composition	Composition	Modified form	Formation process	Comments
MONOMER0-2221	AllS-allantoin DNA-binding transcriptional activator	"[""CCO-CYTOSOL""]"	[c]: alltn + G6274-MONOMER ==> MONOMER0-2221	"{""reactant"": {""alltn"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G6274-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""MONOMER0-2221"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
MONOMER0-2261	NagC-NAcGlc-6-P	"[""CCO-CYTOSOL""]"	[c]: 6pgc + PD00266 ==> MONOMER0-2261	"{""reactant"": {""6pgc"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""PD00266"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""MONOMER0-2261"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
MONOMER0-2341	NanR-NANA	"[""CCO-CYTOSOL""]"	[c]: acnam + G7678-MONOMER ==> MONOMER0-2341	"{""reactant"": {""acnam"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G7678-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""MONOMER0-2341"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
MONOMER0-2421	PrpR-2-methylcitrate DNA-binding transcriptional dual regulator	"[""CCO-CYTOSOL""]"	[c]: 2mcit + G6195-MONOMER ==> MONOMER0-2421	"{""reactant"": {""2mcit"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""G6195-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""MONOMER0-2421"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
MONOMER0-2461	MtlR-mannitol	"[""CCO-CYTOSOL""]"	[c]: mnl + PD00369 ==> MONOMER0-2461	"{""reactant"": {""mnl"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""PD00369"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""MONOMER0-2461"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
MONOMER0-2863	oxidized ribonucleoside-triphosphate reductase	"[""CCO-CYTOSOL""]"	[c]: (2) RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER ==> MONOMER0-2863	"{""reactant"": {""RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""MONOMER0-2863"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
MONOMER0-46	NhaR-Na+ DNA-binding transcriptional activator	"[""CCO-CYTOSOL""]"	[c]: na1 + PD00474 ==> MONOMER0-46	"{""reactant"": {""na1"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""PD00474"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""MONOMER0-46"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
MONOMER0-49	BetI-choline	"[""CCO-CYTOSOL""]"	[c]: PD00251 + chol ==> MONOMER0-49	"{""reactant"": {""PD00251"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""chol"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""MONOMER0-49"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
MONOMER0-562	GlcC-Glycolate DNA-binding transcriptional dual regulator	"[""CCO-CYTOSOL""]"	[c]: G7546-MONOMER + glyclt ==> MONOMER0-562	"{""reactant"": {""G7546-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""glyclt"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""MONOMER0-562"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
MONOMER0-941	GcvR-gly	"[""CCO-CYTOSOL""]"	[c]: EG11149-MONOMER + gly ==> MONOMER0-941	"{""reactant"": {""EG11149-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""gly"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""MONOMER0-941"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
MUTHLS-CPLX	MutHLS complex, methyl-directed mismatch repair	"[""CCO-CYTOSOL""]"	[c]: EG10624-MONOMER + EG10625-MONOMER + EG11281-MONOMER ==> MUTHLS-CPLX	"{""reactant"": {""EG10624-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG10625-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""EG11281-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""MUTHLS-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
N-ACETYLTRANSFER-CPLX	N-acetylglutamate synthase	"[""CCO-CYTOSOL""]"	[c]: (6) N-ACETYLTRANSFER-MONOMER ==> N-ACETYLTRANSFER-CPLX	"{""reactant"": {""N-ACETYLTRANSFER-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""N-ACETYLTRANSFER-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
NAD-SYNTH-CPLX	NAD synthetase, NH3-dependent	"[""CCO-CYTOSOL""]"	[c]: (2) NAD-SYNTH-MONOMER ==> NAD-SYNTH-CPLX	"{""reactant"": {""NAD-SYNTH-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""NAD-SYNTH-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
NADH-DHI-CPLX	NADH:ubiquinone oxidoreductase I	"[""CCO-PM-BAC-NEG""]"	NUOA-MONOMER[i] + NUON-MONOMER[i] + NUOM-MONOMER[i] + NUOJ-MONOMER[i] + NUOK-MONOMER[i] + NUOH-MONOMER[i] + CPLX0-3362[i] + NUOL-MONOMER[i] + CPLX0-3361[c] ==> NADH-DHI-CPLX[i]	"{""reactant"": {""NUOA-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""NUON-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""NUOM-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""NUOJ-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""NUOK-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""NUOH-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""CPLX0-3362"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""NUOL-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""CPLX0-3361"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""NADH-DHI-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
NAG1P-URIDYLTRANS-CPLX	fused N-acetylglucosamine-1-phosphate uridyltransferase and glucosamine-1-phosphate acetyltransferase	"[""CCO-CYTOSOL""]"	[c]: (3) NAG1P-URIDYLTRANS-MONOMER ==> NAG1P-URIDYLTRANS-CPLX	"{""reactant"": {""NAG1P-URIDYLTRANS-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 3}}, ""product"": {""NAG1P-URIDYLTRANS-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
NAG6PDEACET-CPLX	N-acetylglucosamine-6-phosphate deacetylase	"[""CCO-CYTOSOL""]"	[c]: (4) NAG6PDEACET-MONOMER ==> NAG6PDEACET-CPLX	"{""reactant"": {""NAG6PDEACET-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""NAG6PDEACET-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
NAP-CPLX	periplasmic nitrate reductase	"[""CCO-PM-BAC-NEG""]"	NAPC-MONOMER[i] + NAPB-MONOMER[p] + NAPA-MONOMER[p] + CPLX0-3241[i] ==> NAP-CPLX[i]	"{""reactant"": {""NAPC-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""NAPB-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""NAPA-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""CPLX0-3241"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""NAP-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
NARQ-CPLX	NarQ sensory histidine kinase	"[""CCO-PM-BAC-NEG""]"	[i]: (2) NARQ-MONOMER ==> NARQ-CPLX	"{""reactant"": {""NARQ-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""NARQ-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
NARX-CPLX	NarX sensory histidine kinase	"[""CCO-PM-BAC-NEG""]"	[i]: (2) NARX-MONOMER ==> NARX-CPLX	"{""reactant"": {""NARX-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 2}}, ""product"": {""NARX-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
NIRB-CPLX	dimer of large subunit of nitrite reductase	"[""CCO-CYTOSOL""]"	[c]: (2) NIRB-MONOMER ==> NIRB-CPLX	"{""reactant"": {""NIRB-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""NIRB-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
NITRATREDUCTA-CPLX	nitrate reductase A	"[""CCO-PM-BAC-NEG""]"	[i]: NARI-MONOMER + NARH-MONOMER + NARG-MONOMER ==> NITRATREDUCTA-CPLX	"{""reactant"": {""NARI-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""NARH-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""NARG-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""NITRATREDUCTA-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
NITRATREDUCTZ-CPLX	nitrate reductase Z	"[""CCO-PM-BAC-NEG""]"	[i]: NARY-MONOMER + NARZ-MONOMER + NARV-MONOMER ==> NITRATREDUCTZ-CPLX	"{""reactant"": {""NARY-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""NARZ-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""NARV-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""NITRATREDUCTZ-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
NITRITREDUCT-CPLX	nitrite reductase	"[""CCO-CYTOSOL""]"	[c]: NIRB-CPLX + NIRD-MONOMER ==> NITRITREDUCT-CPLX	"{""reactant"": {""NIRB-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""NIRD-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""NITRITREDUCT-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
NRDACTMULTI-CPLX	anaerobic nucleoside-triphosphate reductase activating system	"[""CCO-CYTOSOL""]"	[c]: FLAVONADPREDUCT-MONOMER + RIBONUCLEOSIDE-TRIP-REDUCT-CPLX + CPLX0-229 ==> NRDACTMULTI-CPLX	"{""reactant"": {""FLAVONADPREDUCT-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""RIBONUCLEOSIDE-TRIP-REDUCT-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""CPLX0-229"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""NRDACTMULTI-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
NRDE-CPLX	ribonucleoside-diphosphate reductase 2, &alpha; subunit dimer	"[""CCO-CYTOSOL""]"	[c]: (2) NRDE-MONOMER ==> NRDE-CPLX	"{""reactant"": {""NRDE-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""NRDE-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
NRDF-CPLX	ribonucleoside-diphosphate reductase 2, &beta; subunit dimer	"[""CCO-CYTOSOL""]"	[c]: (2) NRDF-MONOMER ==> NRDF-CPLX	"{""reactant"": {""NRDF-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""NRDF-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
NRFMULTI-CPLX	formate dependent nitrite reductase	"[""CCO-PM-BAC-NEG""]"	NRFC-MONOMER[i] + CYTOCHROMEC552-MONOMER[p] + CYTOCHROMEC-MONOMER[p] + NRFD-MONOMER[i] ==> NRFMULTI-CPLX[i]	"{""reactant"": {""NRFC-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}, ""CYTOCHROMEC552-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""CYTOCHROMEC-MONOMER"": {""compartment"": [""CCO-PERI-BAC""], ""stoichiometry"": 1}, ""NRFD-MONOMER"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}, ""product"": {""NRFMULTI-CPLX"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
NUCLEOSIDE-DIP-KIN-CPLX	nucleoside diphosphate kinase	"[""CCO-CYTOSOL""]"	[c]: (4) NUCLEOSIDE-DIP-KIN-MONOMER ==> NUCLEOSIDE-DIP-KIN-CPLX	"{""reactant"": {""NUCLEOSIDE-DIP-KIN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""NUCLEOSIDE-DIP-KIN-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
O-SUCCHOMOSERLYASE-CPLX	O-succinylhomoserine lyase / O-succinylhomoserine(thiol)-lyase	"[""CCO-CYTOSOL""]"	[c]: (4) O-SUCCHOMOSERLYASE-MONOMER ==> O-SUCCHOMOSERLYASE-CPLX	"{""reactant"": {""O-SUCCHOMOSERLYASE-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""O-SUCCHOMOSERLYASE-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ORNCARBAMTRANSFERF-CPLX	ornithine carbamoyltransferase chain F	"[""CCO-CYTOSOL""]"	[c]: (3) CHAINF-MONOMER ==> ORNCARBAMTRANSFERF-CPLX	"{""reactant"": {""CHAINF-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 3}}, ""product"": {""ORNCARBAMTRANSFERF-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ORNCARBAMTRANSFERI-CPLX	ornithine carbamoyltransferase chain I	"[""CCO-CYTOSOL""]"	[c]: (3) CHAINI-MONOMER ==> ORNCARBAMTRANSFERI-CPLX	"{""reactant"": {""CHAINI-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 3}}, ""product"": {""ORNCARBAMTRANSFERI-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ORNDECARBOX-BIO-CPLX	ornithine decarboxylase, biosynthetic	"[""CCO-CYTOSOL""]"	[c]: (2) ORNDECARBOX-BIO-MONOMER ==> ORNDECARBOX-BIO-CPLX	"{""reactant"": {""ORNDECARBOX-BIO-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""ORNDECARBOX-BIO-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
ORNDECARBOXDEG-CPLX	ornithine decarboxylase, degradative	"[""CCO-CYTOSOL""]"	[c]: (2) ORNDECARBOXDEG-MONOMER ==> ORNDECARBOXDEG-CPLX	"{""reactant"": {""ORNDECARBOXDEG-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""ORNDECARBOXDEG-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
OROPRIBTRANS-CPLX	orotate phosphoribosyltransferase	"[""CCO-CYTOSOL""]"	[c]: (2) OROPRIBTRANS-MONOMER ==> OROPRIBTRANS-CPLX	"{""reactant"": {""OROPRIBTRANS-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""OROPRIBTRANS-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
OROTPDECARB-CPLX	orotidine-5'-phosphate decarboxylase	"[""CCO-CYTOSOL""]"	[c]: (2) OROTPDECARB-MONOMER ==> OROTPDECARB-CPLX	"{""reactant"": {""OROTPDECARB-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""OROTPDECARB-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PABASYN-CPLX	4-amino-4-deoxychorismate synthase	"[""CCO-CYTOSOL""]"	[c]: PABASYN-COMPI-MONOMER + PABASYN-COMPII-MONOMER ==> PABASYN-CPLX	"{""reactant"": {""PABASYN-COMPI-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""PABASYN-COMPII-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""PABASYN-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PABSYNMULTI-CPLX	para-aminobenzoate synthase multi-enzyme complex	"[""CCO-CYTOSOL""]"	[c]: PABASYN-CPLX + ADCLY-CPLX ==> PABSYNMULTI-CPLX	"{""reactant"": {""PABASYN-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""ADCLY-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""PABSYNMULTI-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PANTOATE-BETA-ALANINE-LIG-CPLX	pantothenate synthetase	"[""CCO-CYTOSOL""]"	[c]: (2) PANTOATE-BETA-ALANINE-LIG-MONOMER ==> PANTOATE-BETA-ALANINE-LIG-CPLX	"{""reactant"": {""PANTOATE-BETA-ALANINE-LIG-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PANTOATE-BETA-ALANINE-LIG-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PANTOTHENATE-KIN-CPLX	pantothenate kinase	"[""CCO-CYTOSOL""]"	[c]: (2) PANTOTHENATE-KIN-MONOMER ==> PANTOTHENATE-KIN-CPLX	"{""reactant"": {""PANTOTHENATE-KIN-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PANTOTHENATE-KIN-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PAPSSULFOTRANS-CPLX	3'-phospho-adenylylsulfate reductase	"[""CCO-CYTOSOL""]"	[c]: (2) PAPSSULFOTRANS-MONOMER ==> PAPSSULFOTRANS-CPLX	"{""reactant"": {""PAPSSULFOTRANS-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PAPSSULFOTRANS-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PC00003	AraC DNA-binding transcriptional dual regulator	"[""CCO-CYTOSOL""]"	[c]: (2) PD00242 ==> PC00003	"{""reactant"": {""PD00242"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PC00003"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PC00004	CRP transcriptional dual regulator	"[""CCO-CYTOSOL""]"	[c]: (2) PD00257 ==> PC00004	"{""reactant"": {""PD00257"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PC00004"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PC00005	ArgR transcriptional dual regulator	"[""CCO-CYTOSOL""]"	[c]: (6) PD00194 ==> PC00005	"{""reactant"": {""PD00194"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 6}}, ""product"": {""PC00005"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PC00007	TrpR transcriptional repressor	"[""CCO-CYTOSOL""]"	[c]: (2) PD00423 ==> PC00007	"{""reactant"": {""PD00423"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PC00007"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PC00010	LexA DNA-binding transcriptional repressor	"[""CCO-CYTOSOL""]"	[c]: (2) PD00205 ==> PC00010	"{""reactant"": {""PD00205"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PC00010"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PC00027	IHF DNA-binding transcriptional dual regulator	"[""CCO-CYTOSOL""]"	[c]: PD00347 + PD00348 ==> PC00027	"{""reactant"": {""PD00347"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""PD00348"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""PC00027"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PC00033	PurR transcriptional repressor	"[""CCO-CYTOSOL""]"	[c]: (2) PD00219 ==> PC00033	"{""reactant"": {""PD00219"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PC00033"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PC00040	CysB transcriptional dual regulator	"[""CCO-CYTOSOL""]"	[c]: (4) PD00232 ==> PC00040	"{""reactant"": {""PD00232"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""PC00040"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PC00061	Cra DNA-binding transcriptional dual regulator	"[""CCO-PM-BAC-NEG""]"	[i]: (4) PD00521 ==> PC00061	"{""reactant"": {""PD00521"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 4}}, ""product"": {""PC00061"": {""compartment"": [""CCO-PM-BAC-NEG""], ""stoichiometry"": 1}}}"	[]	Complexation	
PC00063	GatR DNA-binding transcriptional repressor	"[""CCO-MEMBRANE""]"	PD00338[c] + PD02366[m] ==> PC00063[m]	"{""reactant"": {""PD00338"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""PD02366"": {""compartment"": [""CCO-MEMBRANE""], ""stoichiometry"": 1}}, ""product"": {""PC00063"": {""compartment"": [""CCO-MEMBRANE""], ""stoichiometry"": 1}}}"	[]	Complexation	
PC00084	RcsAB DNA-binding transcriptional dual regulator	"[""CCO-CYTOSOL""]"	[c]: PD02233 + RCSB-MONOMER ==> PC00084	"{""reactant"": {""PD02233"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}, ""RCSB-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}, ""product"": {""PC00084"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PC00086	RhaS transcriptional activator	"[""CCO-CYTOSOL""]"	[c]: (2) PD00221 ==> PC00086	"{""reactant"": {""PD00221"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PC00086"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PC00103	MngR DNA-binding transcriptional repressor	"[""CCO-CYTOSOL""]"	[c]: (2) PD01103 ==> PC00103	"{""reactant"": {""PD01103"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PC00103"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PDXH-CPLX	pyridoxine 5'-phosphate oxidase / pyridoxamine 5'-phosphate oxidase	"[""CCO-CYTOSOL""]"	[c]: (2) PDXH-MONOMER ==> PDXH-CPLX	"{""reactant"": {""PDXH-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 2}}, ""product"": {""PDXH-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
PDXK-CPLX	pyridoxamine kinase / hydroxymethylpyrimidine kinase / pyridoxal kinase	"[""CCO-CYTOSOL""]"	[c]: (4) PDXK-MONOMER ==> PDXK-CPLX	"{""reactant"": {""PDXK-MONOMER"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 4}}, ""product"": {""PDXK-CPLX"": {""compartment"": [""CCO-CYTOSOL""], ""stoichiometry"": 1}}}"	[]	Complexation	
