Frame ID	Name	Neutral formula	pH 7.2 formula	pH 7.2 charge	pH 7.2 Weight	Media Concentration (mM)	Biomass concentration (mmol/gDSW)	Biomass location	Maximum exchange rate (mmol/gDSW/hr)	Fake metabolite	Equivalent enzyme frameId	Comments
mthgxl	Methylglyoxal	C3H4O2	C3H4O2	0	72.0626000000						[]	
murein3p3p	two linked disacharide tripeptide murein units (uncrosslinked, middle of chain)	C68H108N12O38	C68H104N12O38	-4	1697.6156000000						[]	
murein3px3p	two disacharide linked murein units, tripeptide crosslinked tripeptide (A2pm->A2pm) (middle of chain)	C68H106N12O37	C68H102N12O37	-4	1679.6008000000						[]	
murein3px4p	two disacharide linked murein units, tripeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)	C71H111N13O38	C71H107N13O38	-4	1750.6793000000						[]	
murein4p3p	two linked disacharide tetrapeptide and tripeptide murein units (uncrosslinked, middle of chain)	C71H113N13O39	C71H109N13O39	-4	1768.6941000000						[]	
murein4p4p	two linked disacharide tetrapeptide murein units (uncrosslinked, middle of chain)	C74H118N14O40	C74H114N14O40	-4	1839.7726000000						[]	
murein4px4p	two disacharide linked murein units, tetrapeptide corsslinked tetrapeptide (A2pm->D-ala) (middle of chain)	C74H116N14O39	C74H112N14O39	-4	1821.7578000000						[]	
murein4px4p4p	three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala), one uncrosslinked tetrapaptide) (middle of chain)	C111H175N21O59	C111H169N21O59	-6	2741.6441000000						[]	
murein4px4px4p	three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala) & tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)	C111H173N21O58	C111H167N21O58	-6	2723.6293000000						[]	
murein5p3p	two linked disacharide pentapeptide and tripeptide murein units (uncrosslinked, middle of chain)	C74H118N14O40	C74H114N14O40	-4	1839.7726000000						[]	
murein5p4p	two linked disacharide pentapeptide and tetrapeptide murein units (uncrosslinked, middle of chain)	C77H123N15O41	C77H119N15O41	-4	1910.8511000000						[]	
murein5p5p	two linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)	C80H128N16O42	C80H124N16O42	-4	1981.9296000000						[]	
murein5p5p5p	three linked disacharide pentapeptide murein units (uncrosslinked, middle of chain)	C120H192N24O63	C120H186N24O63	-6	2972.8944000000						[]	
murein5px3p	two disacharide linked murein units, pentapeptide corsslinked tripeptide (A2pm->A2pm) (middle of chain)	C74H116N14O39	C74H112N14O39	-4	1821.7578000000						[]	
murein5px4p	two disacharide linked murein units, pentapeptide crosslinked tetrapeptide (A2pm->D-ala) (middle of chain)	C77H121N15O40	C77H117N15O40	-4	1892.8363000000		0.013894	p			[]	
murein5px4px4p	three disacharide linked murein units (pentapeptide crosslinked tetrapeptide (A2pm->D-ala) tetrapeptide corsslinked tetrapeptide (A2pm->D-ala)) (middle of chain)	C114H178N22O59	C114H172N22O59	-6	2794.7078000000						[]	
myrsACP	Myristoyl-ACP (n-C14:0ACP)	C25H47N2O8PRS	C25H47N2O8PRS	-1	566.6863000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
n-ethylmaleimide		C6H7NO2	C6H7NO2	0	125.1263000000						[]	
n2o	Nitrous oxide	N2O	HN2O	1	45.0209000000						[]	
n8aspmd	N8-Acetylspermidine	C9H21N3O	C9H23N3O	2	189.3007000000						[]	
na1	Sodium	Na	Na	1	22.9900000000						[]	
nac	Nicotinate	C6H5NO2	C6H4NO2	-1	122.1026000000						[]	
nad	Nicotinamide adenine dinucleotide	C21H28N7O14P2	C21H26N7O14P2	-1	662.4194000000		0.001831	c			[]	
nadh	Nicotinamide adenine dinucleotide - reduced	C21H29N7O14P2	C21H27N7O14P2	-2	663.4273000000						[]	
nadp	Nicotinamide adenine dinucleotide phosphate	C21H25N7O17P3	C21H26N7O17P3	-2	741.3904000000		0.000447	c			[]	
nadph	Nicotinamide adenine dinucleotide phosphate - reduced	C21H30N7O17P3	C21H27N7O17P3	-3	742.3983000000						[]	
ncam	Nicotinamide	C6H6N2O	C6H6N2O	0	122.1264000000						[]	
nh4	Ammonium	H3N	H4N	1	18.0386000000		0.011843	c			[]	
ni2	nickel	Ni	Ni	2	58.7100000000						[]	
nicrnt	Nicotinate D-ribonucleotide	C11H15NO9P	C11H13NO9P	-1	334.1957000000						[]	
nmn	NMN	C11H14N2O8P	C11H15N2O8P	0	334.2195000000						[]	
no	Nitric oxide	NO	NO	0	30.0060000000						[]	
no2	Nitrite	HNO2	NO2	-1	46.0050000000						[]	
no3	Nitrate	HNO3	NO3	-1	62.0040000000						[]	
o16a2und	(O16 antigen)x2 undecaprenyl diphosphate	C123H202N2O57P2	C123H200N2O57P2	-2	2680.8380000000						[]	
o16a3und	(O16 antigen)x3 undecaprenyl diphosphate	C157H257N3O82P2	C157H255N3O82P2	-2	3558.6285000000						[]	
o16a4colipa	(O16 antigen)x4 core oligosaccharide lipid A	C312H534N6O200P4	C312H527N6O200P4	-7	7686.3333000000						[]	
o16a4und	(O16 antigen)x4 undecaprenyl diphosphate	C191H312N4O107P2	C191H310N4O107P2	-2	4436.4190000000						[]	
o16aund	O16 antigen undecaprenyl diphosphate	C89H147N1O32P2	C89H145NO32P2	-2	1803.0475000000						[]	
o2	O2	O2	O2	0	31.9980000000						[]	
o2s	Superoxide anion	O2	O2	-1	31.9980000000						[]	
oaa	Oxaloacetate	C4H4O5	C4H2O5	-2	130.0548000000						[]	
oc2coa	trans-Oct-2-enoyl-CoA	C29H48N7O18P3S	C29H45N7O17P3S	-3	888.6885000000						[]	
ocACP	Octanoyl-ACP (n-C8:0ACP)	C19H35N2O8PRS	C19H35N2O8PRS	-1	482.5255000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
occoa	Octanoyl-CoA (n-C8:0CoA)	C29H50N7O17P3S	C29H47N7O17P3S	-3	890.7043000000						[]	
ocdca	octadecanoate (n-C18:0)	C18H36O2	C18H35O2	-1	283.4725000000						[]	
ocdcaACP	Octadecanoyl-ACP (n-C18:0ACP)	C29H55N2O8PRS	C29H55N2O8PRS	-1	622.7935000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
ocdcea	octadecenoate (n-C18:1)	C18H34O2	C18H33O2	-1	281.4567000000						[]	
octa	octanoate (n-C8:0)	C8H16O2	C8H15O2	-1	143.2045000000						[]	
octdp	all-trans-Octaprenyl diphosphate	C40H68O7P2	C40H66O7P2	-2	720.9024000000						[]	
octeACP	cis-octadec-11-enoyl-[acyl-carrier protein] (n-C18:1)	C29H53N2O8PRS	C29H53N2O8PRS	-1	620.7777000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
od2coa	trans-Octadec-2-enoyl-CoA	C39H68N7O17P3S	C39H65N7O17P3S	-3	1028.9565000000						[]	
odecoa	Octadecenoyl-CoA (n-C18:1CoA)	C39H64N7O17P3S	C39H65N7O17P3S	-3	1028.9565000000						[]	
ohpb	2-Oxo-3-hydroxy-4-phosphobutanoate	C4H4O8P	C4H5O8P	-2	212.0495000000						[]	
op4en	2-Oxopent-4-enoate	C5H5O3	C5H5O3	-1	113.0915000000						[]	
orn	Ornithine	C5H12N2O2	C5H13N2O2	1	133.1697000000						[]	
orot	Orotate	C5H4N2O4	C5H3N2O4	-1	155.0887000000						[]	
orot5p	Orotidine 5'-phosphate	C10H13N2O11P	C10H11N2O11P	-2	366.1739000000						[]	
oxam	Oxamate	C2H3NO3	C2H2NO3	-1	88.0418000000						[]	
oxur	Oxalureate	C3H4N2O4	C3H3N2O4	-1	131.0667000000						[]	
pa120	1,2-didodecanoyl-sn-glycerol 3-phosphate	C27H53O8P1	C27H52O8P	-1	535.6738000000						[]	
pa140	1,2-ditetradecanoyl-sn-glycerol 3-phosphate	C31H61O8P1	C31H60O8P	-1	591.7810000000						[]	
pa141	1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate	C31H57O8P1	C31H56O8P	-1	587.7494000000						[]	
pa160	1,2-dihexadecanoyl-sn-glycerol 3-phosphate	C35H69O8P1	C35H68O8P	-1	647.8882000000						[]	
pa161	1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate	C35H67O8P1	C35H64O8P	-1	643.8566000000						[]	
pa180	1,2-dioctadecanoyl-sn-glycerol 3-phosphate	C39H77O8P1	C39H76O8P	-1	703.9954000000						[]	
pa181	1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate	C39H73O8P1	C39H72O8P	-1	699.9638000000						[]	
pac	Phenylacetic acid	C8H7O2	C8H7O2	-1	135.1413000000						[]	
pacald	Phenylacetaldehyde	C8H8O	C8H8O	0	120.1502000000						[]	
palmACP	Palmitoyl-ACP (n-C16:0ACP)	C27H51N2O8PRS	C27H51N2O8PRS	-1	594.7399000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
pan4p	Pantetheine 4'-phosphate	C11H23N2O7PS	C11H22N2O7PS	-1	357.3358000000						[]	
pant-R	(R)-Pantoate	C6H12O4	C6H11O4	-1	147.1489000000						[]	
pap	Adenosine 3',5'-bisphosphate	C10H15N5O10P2	C10H13N5O10P2	-2	425.1857000000						[]	
paps	3'-Phosphoadenylyl sulfate	C10H15N5O13P2S	C10H12N5O13P2S	-3	504.2348000000						[]	
pdx5p	Pyridoxine 5'-phosphate	C8H12NO6P	C8H11NO6P	-1	248.1499000000						[]	
pe120	phosphatidylethanolamine (didodecanoyl, n-C12:0)	C29H58N1O8P1	C29H58NO8P	0	579.7502000000						[]	
pe140	phosphatidylethanolamine (ditetradecanoyl, n-C14:0)	C33H66N1O8P1	C33H66NO8P	0	635.8574000000						[]	
pe141	phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1)	C33H62N1O8P1	C33H62NO8P	0	631.8258000000						[]	
pe160	phosphatidylethanolamine (dihexadecanoyl, n-C16:0)	C37H74N1O8P1	C37H74NO8P	0	691.9646000000		0.063814	c			[]	
pe161	phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)	C37H70N1O8P1	C37H70NO8P	0	687.9330000000		0.075214	c			[]	
pe180	phosphatidylethanolamine (dioctadecanoyl, n-C18:0)	C41H82N1O8P1	C41H82NO8P	0	748.0718000000						[]	
pe181	phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)	C41H78N1O8P1	C41H78NO8P	0	744.0402000000						[]	
peamn	Phenethylamine	C8H11N	C8H12N	1	122.1898000000						[]	
pep	Phosphoenolpyruvate	C3H5O6P	C3H3O6P	-2	166.0247000000						[]	
pg120	Phosphatidylglycerol (didodecanoyl, n-C12:0)	C30H59O10P1	C30H58O10P	-1	609.7522000000						[]	
pg140	Phosphatidylglycerol (ditetradecanoyl, n-C14:0)	C34H67O10P1	C34H66O10P	-1	665.8594000000						[]	
pg141	Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1)	C34H63O10P1	C34H62O10P	-1	661.8278000000						[]	
pg160	Phosphatidylglycerol (dihexadecanoyl, n-C16:0)	C38H75O10P1	C38H74O10P	-1	721.9666000000						[]	
pg161	Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)	C38H71O10P1	C38H70O10P	-1	717.9350000000						[]	
pg180	Phosphatidylglycerol (dioctadecanoyl, n-C18:0)	C42H83O10P1	C42H82O10P	-1	778.0738000000						[]	
pg181	Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)	C42H79O10P1	C42H78O10P	-1	774.0422000000						[]	
pgp120	Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)	C30H60O13P2	C30H58O13P2	-2	688.7232000000						[]	
pgp140	Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)	C34H68O13P2	C34H66O13P2	-2	744.8304000000						[]	
pgp141	Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1)	C34H64O13P2	C34H62O13P2	-2	740.7988000000						[]	
pgp160	Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0)	C38H76O13P2	C38H74O13P2	-2	800.9376000000						[]	
pgp161	Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)	C38H72O13P2	C38H70O13P2	-2	796.9060000000						[]	
pgp180	Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)	C42H84O13P2	C42H82O13P2	-2	857.0448000000						[]	
pgp181	Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)	C42H80O13P2	C42H78O13P2	-2	853.0132000000						[]	
phaccoa	Phenylacetyl-CoA	C29H42N7O17P3S	C29H39N7O17P3S	-3	882.6411000000						[]	
phe-L	L-Phenylalanine	C9H11NO2	C9H11NO2	0	165.1909000000		0.185265	c			[]	
pheme	Protoheme	C34H32FeN4O4	C34H30FeN4O4	-2	614.4820000000		0.000223	c			[]	
phhlipa	phospho-heptosyl-heptosyl-kdo2-lipidA	C124H227N2O54P3	C124H222N2O54P3	-5	2697.9998000000						[]	
phom	O-Phospho-L-homoserine	C4H10NO6P	C4H9NO6P	-1	198.0901000000						[]	
phphhlipa	phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA	C131H240N2O63P4	C131H233N2O63P4	-7	2968.1287000000						[]	
phpyr	Phenylpyruvate	C9H8O3	C9H7O3	-1	163.1513000000						[]	
phthr	O-Phospho-4-hydroxy-L-threonine	C4H10NO7P	C4H9NO7P	-1	214.0891000000						[]	
pi	Phosphate	H3O4P	HO4P	-2	95.9779000000		-10081573599.999998	c			[]	
pmcoa	Pimeloyl-CoA	C28H46N7O19P3S	C28H42N7O19P3S	-4	905.6518000000						[]	
pmtcoa	Palmitoyl-CoA (n-C16:0CoA)	C37H66N7O17P3S	C37H63N7O17P3S	-3	1002.9187000000						[]	
pnto-R	(R)-Pantothenate	C9H17NO5	C9H16NO5	-1	218.2274000000						[]	
ppa	Propionate (n-C3:0)	C3H6O2	C3H5O2	-1	73.0705000000						[]	
ppal	Propanal	C3H6O	C3H6O	0	58.0794000000						[]	
ppap	Propanoyl phosphate	C3H5O5P	C3H5O5P	-2	152.0415000000						[]	
ppbng	Porphobilinogen	C10H14N2O4	C10H13N2O4	-1	225.2227000000						[]	
ppcoa	Propanoyl-CoA	C24H40N7O17P3S	C24H37N7O17P3S	-3	820.5703000000						[]	
ppgpp	Guanosine 3',5'-bis(diphosphate)	C10H17N5O17P4	C10H12N5O17P4	-5	598.1188000000						[]	
pphn	Prephenate	C10H10O6	C10H8O6	-2	224.1672000000						[]	
ppi	Diphosphate	H4O7P2	H2O7P2	-2	175.9568000000						[]	
ppp9	Protoporphyrin	C34H34N4O4	C34H32N4O4	-2	560.6508000000						[]	
pppg9	Protoporphyrinogen IX	C34H40N4O4	C34H38N4O4	-2	566.6982000000						[]	
pppi	Inorganic triphosphate	H5O10P3	H2O10P3	-3	254.9278000000						[]	
pppn	Phenylpropanoate	C9H9O2	C9H9O2	-1	149.1681000000						[]	
ppt	Phosphonate	H3O3P	H2O3P	-1	80.9868000000						[]	
pram	5-Phospho-beta-D-ribosylamine	C5H12NO7P	C5H12NO7P	0	229.1238000000						[]	
pran	N-(5-Phospho-D-ribosyl)anthranilate	C12H16NO9P	C12H14NO9P	-2	347.2146000000						[]	
prbamp	1-(5-Phosphoribosyl)-AMP	C15H23N5O14P2	C15H22N5O14P2	-1	558.3078000000						[]	
prbatp	1-(5-Phosphoribosyl)-ATP	C15H25N5O20P4	C15H22N5O20P4	-3	716.2498000000						[]	
precursor-z		C10H12N5O7P	C10H11N5O7P	-1	344.1989000000						[]	
prfp	1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide	C15H25N5O15P2	C15H23N5O15P2	-2	575.3147000000						[]	
prlp	5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide	C15H25N5O15P2	C15H23N5O15P2	-2	575.3147000000						[]	
pro-L	L-Proline	C5H9NO2	C5H9NO2	0	115.1311000000		0.221055	c			[]	
progly	L-Prolinylglycine	C7H12N2O3	C7H12N2O3	0	172.1828000000						[]	
prpp	5-Phospho-alpha-D-ribose 1-diphosphate	C5H13O14P3	C5H10O14P3	-3	387.0420000000						[]	
ps120	phosphatidylserine (didodecanoyl, n-C12:0)	C30H58N1O10P1	C30H56NO10P	-2	621.7434000000						[]	
ps140	phosphatidylserine (ditetradecanoyl, n-C14:0)	C34H66N1O10P1	C34H64NO10P	-2	677.8506000000						[]	
ps141	phosphatidylserine (ditetradec-7-enoyl, n-C14:1)	C34H62N1O10P1	C34H60NO10P	-2	673.8190000000						[]	
ps160	phosphatidylserine (dihexadecanoyl, n-C16:0)	C38H74N1O10P1	C38H72NO10P	-2	733.9578000000						[]	
ps161	phosphatidylserine (dihexadec-9-enoyl, n-C16:1)	C38H70N1O10P1	C38H68NO10P	-2	729.9262000000						[]	
ps180	phosphatidylserine (dioctadecanoyl, n-C18:0)	C42H82N1O10P1	C42H80NO10P	-2	790.0650000000						[]	
ps181	phosphatidylserine (dioctadec-11-enoyl, n-C18:1)	C42H78N1O10P1	C42H76NO10P	-2	786.0334000000						[]	
psclys	psicoselysine	C12H24N2O7	C12H25N2O7	1	309.3365000000						[]	
pser-L	O-Phospho-L-serine	C3H8NO6P	C3H7NO6P	-1	184.0633000000						[]	
ptrc	Putrescine	C4H12N2	C4H14N2	2	90.1686000000						[]	
pyam5p	Pyridoxamine 5'-phosphate	C8H13N2O5P	C8H13N2O5P	0	248.1737000000						[]	
pydam	Pyridoxamine	C8H12N2O2	C8H13N2O2	1	169.2027000000						[]	
pydx	Pyridoxal	C8H9NO3	C8H9NO3	0	167.1631000000						[]	
pydx5p	Pyridoxal 5'-phosphate	C8H10NO6P	C8H9NO6P	-1	246.1341000000		0.000223	c			[]	
pydxn	Pyridoxine	C8H11NO3	C8H11NO3	0	169.1789000000						[]	
pyr	Pyruvate	C3H4O3	C3H3O3	-1	87.0537000000						[]	
q8	Ubiquinone-8	C49H74O4	C49H74O4	0	727.1196000000						[]	
q8h2	Ubiquinol-8	C49H76O4	C49H76O4	0	729.1354000000						[]	
quln	Quinolinate	C7H5NO4	C7H3NO4	-2	165.1037000000						[]	
r15bp	D-Ribose 1,5-bisphosphate	C5H12O11P2	C5H10O11P2	-2	308.0710000000						[]	
r1p	alpha-D-Ribose 1-phosphate	C5H11O8P	C5H10O8P	-1	229.1000000000						[]	
r5p	alpha-D-Ribose 5-phosphate	C5H11O8P	C5H10O8P	-1	229.1000000000						[]	
ragund	rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate	C69H115N1O16P2	C69H113NO16P2	-2	1274.5907000000						[]	
rbflvrd	Reduced riboflavin	C17H22N4O6	C17H22N4O6	0	378.3828000000						[]	
rbl-L	L-Ribulose	C5H10O5	C5H10O5	0	150.1290000000						[]	
rdmbzi	N1-(alpha-D-ribosyl)-5,6-dimethylbenzimidazole	C14H18N2O4	C14H18N2O4	0	278.3062000000						[]	
rhcys	S-Ribosyl-L-homocysteine	C9H17NO6S	C9H17NO6S	0	267.2943000000						[]	
rib-D	D-Ribose	C5H10O5	C5H10O5	0	150.1290000000						[]	
ribflv	Riboflavin	C17H20N4O6	C17H20N4O6	0	376.3670000000		0.000223	c			[]	
rml	L-Rhamnulose	C6H12O5	C6H12O5	0	164.1558000000						[]	
rml1p	L-Rhamnulose 1-phosphate	C6H13O8P	C6H12O8P	-1	243.1268000000						[]	
rmn	L-Rhamnose	C6H12O5	C6H12O5	0	164.1558000000						[]	
ru5p-D	D-Ribulose 5-phosphate	C5H11O8P	C5H10O8P	-1	229.1000000000						[]	
ru5p-L	L-Ribulose 5-phosphate	C5H11O8P	C5H10O8P	-1	229.1000000000						[]	
s	Sulfur	S	S	0	32.0600000000						[]	
s7p	Sedoheptulose 7-phosphate	C7H15O10P	C7H14O10P	-1	289.1516000000						[]	
sarcs	Sarcosine	C3H7NO2	C3H7NO2	0	89.0933000000						[]	
sbt-D	D-Sorbitol	C6H14O6	C6H14O6	0	182.1706000000						[]	
sbt6p	D-Sorbitol 6-phosphate	C6H15O9P	C6H14O9P	-1	261.1416000000						[]	
sbzcoa	O-Succinylbenzoyl-CoA	C32H44N7O20P3S	C32H40N7O20P3S	-4	967.6790000000						[]	
scl	sirohydrochlorin	C42H46N4O16	C42H39N4O16	-7	855.7821000000						[]	
seln	Selenide	H2Se	HSe	-1	79.9679000000						[]	
selnp	Selenophosphate	H3O3PSe	H2O3PSe	-1	159.9468000000						[]	
ser-D	D-Serine	C3H7NO3	C3H7NO3	0	105.0923000000						[]	
ser-L	L-Serine	C3H7NO3	C3H7NO3	0	105.0923000000		0.215792	c			[]	
seramp	L-seryl-AMP	C13H19N6O9P	C13H20N6O9P	1	435.3080000000						[]	
sheme	Siroheme	C42H46FeN4O16	C42H36FeN4O16	-8	908.6054000000		0.000223	c			[]	
skm	Shikimate	C7H10O5	C7H9O5	-1	173.1431000000						[]	
skm5p	Shikimate 5-phosphate	C7H11O8P	C7H9O8P	-2	252.1141000000						[]	
sl26da	N-Succinyl-LL-2,6-diaminoheptanedioate	C11H18N2O7	C11H16N2O7	-2	288.2544000000						[]	
sl2a6o	N-Succinyl-2-L-amino-6-oxoheptanedioate	C11H15NO8	C11H12NO8	-3	286.2148000000						[]	
so2	sulfur dioxide	O2S	O2S	0	64.0580000000						[]	
so3	Sulfite	H2O3S	HO3S	-1	81.0649000000						[]	
so4	Sulfate	H2O4S	O4S	-2	96.0560000000		0.003948	c			[]	
spmd	Spermidine	C7H19N3	C7H22N3	3	148.2718000000						[]	
ssaltpp	Succinate semialdehyde-thiamin diphosphate anion	C16H21N4O10P2S	C16H22N4O10P2S	-2	524.3758000000						[]	
stcoa	Stearoyl-CoA (n-C18:0CoA)	C39H66N7O17P3S	C39H67N7O17P3S	-3	1030.9723000000						[]	
suc6p	Sucrose 6-phosphate	C12H23O14P	C12H22O14P	-1	421.2658000000						[]	
sucarg	N2-Succinyl-L-arginine	C10H18N4O5	C10H17N4O5	-1	273.2673000000						[]	
sucbz	o-Succinylbenzoate	C11H10O5	C11H8O5	-2	220.1792000000						[]	
succ	Succinate	C4H6O4	C4H4O4	-2	116.0716000000						[]	
succoa	Succinyl-CoA	C25H40N7O19P3S	C25H36N7O19P3S	-4	863.5714000000						[]	
sucglu	N2-Succinyl-L-glutamate	C9H13NO7	C9H10NO7	-3	244.1780000000						[]	
sucgsa	N2-Succinyl-L-glutamate 5-semialdehyde	C9H13NO6	C9H11NO6	-2	229.1869000000						[]	
suchms	O-Succinyl-L-homoserine	C8H13NO6	C8H12NO6	-1	218.1838000000						[]	
sucorn	N2-Succinyl-L-ornithine	C9H16N2O5	C9H15N2O5	-1	231.2265000000						[]	
sucr	Sucrose	C12H22O11	C12H22O11	0	342.2948000000						[]	
sucsal	Succinic semialdehyde	C4H6O3	C4H5O3	-1	101.0805000000						[]	
sulfac	sulfoacetate	C2H4O5S	C2H2O5S	-2	138.0928000000						[]	
t3c11vaceACP	trans-3-cis-11-vacceoyl-[acyl-carrier protein]	C29H51N2O8PRS	C29H51N2O8PRS	-1	618.7619000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
t3c5ddeceACP	trans-3-cis-5-dodecenoyl-[acyl-carrier protein]	C23H39N2O8PRS	C23H39N2O8PRS	-1	534.6011000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
t3c7mrseACP	trans-3-cis-7-myristoleoyl-[acyl-carrier protein]	C25H43N2O8PRS	C25H43N2O8PRS	-1	562.6547000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
t3c9palmeACP	trans-3-cis-9-palmitoleoyl-[acyl-carrier protein]	C27H47N2O8PRS	C27H47N2O8PRS	-1	590.7083000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
tag6p-D	D-Tagatose 6-phosphate	C6H11O9P	C6H12O9P	-1	259.1258000000						[]	
tagdp-D	D-Tagatose 1,6-biphosphate	C6H14O12P2	C6H12O12P2	-2	338.0968000000						[]	
tagur	D-Tagaturonate	C6H10O7	C6H9O7	-1	193.1301000000						[]	
tartr-L	L-tartrate	C4H4O6	C4H4O6	-2	148.0696000000						[]	
taur	Taurine	C2H7NO3S	C2H7NO3S	0	125.1413000000						[]	
tcynt	Thiocyanate	CHNS	CNS	-1	58.0780000000						[]	
td2coa	trans-Tetradec-2-enoyl-CoA	C35H60N7O17P3S	C35H57N7O17P3S	-3	972.8493000000						[]	
tdcoa	Tetradecanoyl-CoA (n-C14:0CoA)	C35H62N7O17P3S	C35H59N7O17P3S	-3	974.8651000000						[]	
tddec2eACP	trans-Dodec-2-enoyl-[acyl-carrier protein]	C23H41N2O8PRS	C23H41N2O8PRS	-1	536.6169000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
tdeACP	cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)	C25H45N2O8PRS	C25H45N2O8PRS	-1	564.6705000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
tdec2eACP	trans-Dec-2-enoyl-[acyl-carrier protein]	C21H37N2O8PRS	C21H37N2O8PRS	-1	508.5633000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
tdecoa	Tetradecenoyl-CoA (n-C14:1CoA)	C35H56N7O17P3S	C35H57N7O17P3S	-3	972.8493000000						[]	
thdp	2,3,4,5-Tetrahydrodipicolinate	C7H9NO4	C7H7NO4	-2	169.1353000000						[]	
thex2eACP	trans-Hex-2-enoyl-[acyl-carrier protein]	C17H29N2O8PRS	C17H29N2O8PRS	-1	452.4561000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
thf	5,6,7,8-Tetrahydrofolate	C19H23N7O6	C19H21N7O6	-2	443.4179000000		0.000223	c			[]	
thm	Thiamin	C12H17N4OS	C12H17N4OS	1	265.3533000000						[]	
thmmp	Thiamin monophosphate	C12H16N4O4PS	C12H17N4O4PS	0	344.3243000000						[]	
thmpp	Thiamine diphosphate	C12H19N4O7P2S	C12H17N4O7P2S	-1	423.2953000000		0.000223	c			[]	
thr-L	L-Threonine	C4H9NO3	C4H9NO3	0	119.1191000000		0.253687	c			[]	
thrp	L-Threonine O-3-phosphate	C4H10NO6P	C4H9NO6P	-1	198.0901000000						[]	
thym	Thymine	C5H6N2O2	C5H6N2O2	0	126.1144000000						[]	
thymd	Thymidine	C10H14N2O5	C10H14N2O5	0	242.2296000000						[]	
tma	trimethylamine	C3H9N	C3H10N	1	60.1190000000						[]	
tmao	Trimethylamine N-oxide	C3H9NO	C3H10NO	1	76.1180000000						[]	
tmrs2eACP	trans-Tetradec-2-enoyl-[acyl-carrier protein]	C25H45N2O8PRS	C25H45N2O8PRS	-1	564.6705000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
toct2eACP	trans-Oct-2-enoyl-[acyl-carrier protein]	C19H33N2O8PRS	C19H33N2O8PRS	-1	480.5097000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
toctd2eACP	trans-octadec-2-enoyl-[acyl-carrier protein]	C29H53N2O8PRS	C29H53N2O8PRS	-1	620.7777000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
tpalm2eACP	trans-Hexadec-2-enoyl-[acyl-carrier protein]	C27H49N2O8PRS	C27H49N2O8PRS	-1	592.7241000000					True	"[""EG50003-MONOMER[c]""]"	"Non-element in formula. Weight calculated for known elements.
"
