Frame ID	Name	Absolute +1 Position	Sigma	Direction	Component of
PM00480	trxAp2	3963710	"[""D""]"	+	"[""TU0-3103""]"
PM00481	rhoLp	3964185	"[""D""]"	+	"[""TU0-42518"", ""TU0-6941""]"
PM00482	uvrDp2	3995994	"[""D""]"	+	"[""TU0-7043""]"
PM00483	spfp	4047922	"[""D""]"	+	"[""TU797""]"
PM00484	cdhp	4107930	"[""D""]"	+	"[""TU0-6485""]"
PM00485	hslVp	4120377	"[""H""]"	-	"[""TU00287""]"
PM00486	cytRp	4122532	"[""D""]"	-	"[""TU0-5961""]"
PM00487	metJp3	4126489	"[""D""]"	-	"[""TU0-2708""]"
PM00488	metJp2	4126552	"[""D""]"	-	"[""TU0-2707""]"
PM00489	metJp1	4126581	"[""D""]"	-	"[""TU0-2706""]"
PM00490	metBp	4126659	"[""D""]"	+	"[""TU0-3741""]"
PM00491	ppcp	4151213	"[""D""]"	-	"[""TU0-6510""]"
PM00492	argEp2	4153101	"[""D""]"	-	"[""TU0-6886""]"
PM00493	trmAp	4161318	"[""H""]"	-	"[""TU00430""]"
PM00494	btuBp	4161422	"[""D""]"	+	"[""TU0-6281""]"
PM00496	rplKp	4176377	"[""D""]"	+	"[""TU0-6512""]"
PM00497	rplJp	4177646	"[""D""]"	+	"[""TU00335""]"
PM00498	rpoBp	4179086	"[""D""]"	+	"[""TU0-7002""]"
PM00499	ssbp2	4272103	"[""D""]"	+	"[""TU0-6563""]"
PM00500	ssbp1	4272115	"[""D""]"	+	"[""TU0-6564""]"
PM00501	ampCp	4377026	"[""D""]"	-	"[""TU243""]"
PM00502	yzfAp2	4446317	"[""D""]"	-	"[""TU0-7061""]"
PM00503	pyrLp2	4470576	"[""D""]"	-	"[""TU00484""]"
PM00504	pyrLp1	4470768	"[""D""]"	-	"[""TU00485""]"
PM00505	valSp2	4481942	"[""D""]"	-	"[""TU0-6687""]"
PM00506	valSp1	4481950	"[""D""]"	-	"[""TU0-6405""]"
PM00507	deoBp	4617590	"[""D""]"	+	"[""TU0-6646""]"
PM00508	ytjBp	4622822	"[""D""]"	-	"[""TU0-6630""]"
PM00509	serBp	4622879	"[""D""]"	+	"[""TU0-6514""]"
PM00511	lonp	458039	"[""D"", ""H""]"	+	"[""TU0-4931""]"
PM00512	ibpAp	3865541	"[""H""]"	-	"[""TU00407""]"
PM00513	rfaDp3	3791888	"[""H""]"	+	"[""TU00329""]"
PM00514	rrsBp1	4164390	"[""D"", ""H""]"	+	"[""TU0-1182""]"
PM00515	hflDp	1191909	"[""D""]"	-	"[""TU00054""]"
PM00516	dsdXp	2475843	"[""D""]"	+	"[""TU00148""]"
PM00517	focAp2	953726	"[""D""]"	-	"[""TU00378""]"
PM00518	pflBp1	952802	"[""D""]"	-	"[""TU00380""]"
PM00519	pflBp2	952864	"[""D""]"	-	"[""TU00381""]"
PM00520	pflBp3	952964	"[""D""]"	-	"[""TU00382""]"
PM00521	pflBp4	953074	"[""D""]"	-	"[""TU00383""]"
PM00522	pflBp5	953148	"[""D""]"	-	"[""TU00384""]"
PM00523	accAp	208411	"[""D""]"	+	"[""TU00230""]"
PM00524	ackAp	2411481	"[""H""]"	+	"[""TU00385""]"
PM00525	accBp	3403162	"[""D""]"	+	"[""TU00231""]"
PM00526	accDp	2432037	"[""D""]"	-	"[""TU00232""]"
PM00527	bolAp1	453658	"[""D"", ""S""]"	+	"[""TU00386""]"
PM00528	caiTp	42037	"[""D""]"	-	"[""TU00247""]"
PM00529	osmYp	4609176	"[""S"", ""D""]"	+	"[""TU0-1981""]"
PM00530	cbpAp1	1063056	"[""D""]"	-	"[""TU00387""]"
PM00531	osmBp1	1341500	"[""S""]"	-	"[""TU00388""]"
PM00532	osmBp2	1341393	"[""S"", ""D""]"	-	"[""TU00389""]"
PM00533	otsBp	1980489	"[""S""]"	-	"[""TU00312""]"
PM00534	otsAp	1979675	"[""S""]"	-	"[""TU00391""]"
PM00535	csgBp	1103082	"[""S"", ""D""]"	+	"[""TU00390""]"
PM00536	csgDp1	1102567	"[""D"", ""S""]"	-	"[""TU00392""]"
PM00537	stpAp1	2796558	"[""D""]"	-	"[""TU00393""]"
PM00538	stpAp2	2796578	"[""D""]"	-	"[""TU00394""]"
PM00539	stpAp3	2796600	"[""D""]"	-	"[""TU00395""]"
PM00540	dadAp2	1236748	"[""D""]"	+	"[""TU00255""]"
PM00541	treRp1	4465294	"[""D""]"	-	"[""TU00397""]"
PM00542	mdoGp1	1108501	"[""D""]"	+	"[""TU00297""]"
PM00543	osmEp	1820307	"[""S"", ""D""]"	-	"[""TU00398""]"
PM00544	osmCp1	1554620	"[""D""]"	+	"[""TU0-1761""]"
PM00545	osmCp2	1554630	"[""S""]"	+	"[""TU0-1762""]"
PM00546	dppAp	3705893	"[""D""]"	-	"[""TU00262""]"
PM00547	topAp1	1329004	"[""H""]"	+	"[""TU0-2501""]"
PM00548	topAp2	1328907	"[""D""]"	+	"[""TU0-2502""]"
PM00549	topAp3	1328872	"[""D""]"	+	"[""TU0-2503""]"
PM00550	topAp4	1328842	"[""D""]"	+	"[""TU0-2504""]"
PM00551	topAp5	1328813	"[""S"", ""D""]"	+	"[""TU0-2505""]"
PM00552	yjaZp	4187776	"[""H""]"	+	"[""TU00399""]"
PM00553	yadVp1	156235	"[""D""]"	-	"[""TU00263""]"
PM00554	yadVp2	156224	"[""S""]"	-	"[""TU00403""]"
PM00555	yadVp3	156214	"[""D""]"	-	"[""TU00404""]"
PM00556	htgAp1	10644	"[""H""]"	+	"[""TU00405""]"
PM00557	htgAp2	10643	"[""D""]"	+	"[""TU00406""]"
PM00558	mngRp	765149	"[""D""]"	-	"[""TU00408""]"
PM00559	fimBp1	4538832	"[""D""]"	+	"[""TU00409""]"
PM00560	fimBp2	4538690	"[""D""]"	+	"[""TU00410""]"
PM00561	fimBp3	4538980	"[""D""]"	+	"[""TU00412""]"
PM00562	rlmEp1	3325782	"[""D""]"	-	"[""TU00277""]"
PM00563	fliAp1	1999843	"[""D""]"	-	"[""TU00415""]"
PM00564	fkpAp1	3475547	"[""E""]"	-	"[""TU0-1063""]"
PM00565	fkpAp2	3475521	"[""D""]"	-	"[""TU0-1064""]"
PM00566	dnaKp3	12144	"[""H""]"	+	"[""TU00418""]"
PM00567	glgSp1	3190034	"[""S""]"	-	"[""TU00279""]"
PM00568	glgSp2	3190024	"[""S""]"	-	"[""TU00420""]"
PM00569	clpPp2	455870	"[""D""]"	+	"[""TU00419""]"
PM00570	rpoHp1	3599026	"[""S"", ""D""]"	-	"[""TU00426""]"
PM00571	rpoHp3	3598893	"[""E""]"	-	"[""TU00427""]"
PM00573	hscBp	2657546	"[""D""]"	-	"[""TU00423""]"
PM00574	hypBp	2848861	"[""D""]"	+	"[""TU00424"", ""TU0-8345""]"
PM00575	icdAp2	1194184	"[""D""]"	+	"[""TU00425""]"
PM00576	lrhAp	2404678	"[""D""]"	-	"[""TU00428""]"
PM00577	gapAp1	1860759	"[""S"", ""D""]"	+	"[""TU0-4905""]"
PM00578	gapAp3	1860621	"[""D""]"	+	"[""TU0-4906""]"
PM00579	gapAp4	1860550	"[""D""]"	+	"[""TU0-4907""]"
PM00580	lysUp2	4352820	"[""D""]"	-	"[""TU00429""]"
PM00581	uspAp2	3638021	"[""D""]"	+	"[""TU00432""]"
PM00582	uspAp3	3638023	"[""D""]"	+	"[""TU00433""]"
PM00583	rpsUp3	3208757	"[""D""]"	+	"[""TU00435""]"
PM00584	tesAp	519173	"[""D""]"	-	"[""TU0-6623""]"
PM00585	pykFp	1753491	"[""D""]"	+	"[""TU00527""]"
PM00586	nlpDp1	2866851	"[""D""]"	-	"[""TU00309""]"
PM00587	nlpDp2	2866804	"[""D""]"	-	"[""TU00440""]"
PM00589	uppp	2618931	"[""D""]"	-	"[""TU00439""]"
PM00590	rpoSp	2866140	"[""D""]"	-	"[""TU00442""]"
PM00591	epdp	3071845	"[""S"", ""D""]"	-	"[""TU00443"", ""TU0-8082""]"
PM00592	nuoAp2	2403184	"[""D""]"	-	"[""TU00310""]"
PM00593	nuoAp1	2403357	"[""D""]"	-	"[""TU00448""]"
PM00594	clpAp1	922303	"[""D""]"	+	"[""TU00445""]"
PM00595	clpAp2	922315	"[""D""]"	+	"[""TU00446""]"
PM00596	clpAp3	922433	"[""D""]"	+	"[""TU00447""]"
PM00597	cspDp	921899	"[""D""]"	-	"[""TU0-6486""]"
PM00598	hyaAp	1031207	"[""S"", ""D""]"	+	"[""TU00288""]"
PM00599	cutCp	1957010	"[""E""]"	-	"[""TU00451""]"
PM00600	endAp1	3088349	"[""D""]"	+	"[""TU00452""]"
PM00601	endAp2	3088297	"[""D""]"	+	"[""TU00453""]"
PM00602	corAp	3999217	"[""D""]"	+	"[""TU00455""]"
PM00603	creAp	4633500	"[""D""]"	+	"[""TU00253""]"
PM00604	fliDp	2001841	"[""D""]"	+	"[""TU00274""]"
PM00605	fecAp	4514750	"[""D""]"	-	"[""TU00151""]"
PM00606	soxRp	4275470	"[""D""]"	+	"[""TU00456""]"
PM00607	ftsQp2	102742	"[""S""]"	+	"[""TU0-3941""]"
PM00608	ftsZp2	105045	"[""D""]"	+	"[""TU0-1423""]"
PM00609	ftsZp3	104693	"[""D""]"	+	"[""TU0-1424""]"
PM00610	ftsZp4	104636	"[""D""]"	+	"[""TU0-1425""]"
PM00611	proPp2	4328430	"[""S""]"	+	"[""TU0-3882""]"
PM00612	livKp2	3595753	"[""D""]"	-	"[""TU00457""]"
PM00613	mprAp	2808769	"[""D""]"	+	"[""TU00459""]"
PM00614	ppiDp1	461062	"[""H""]"	+	"[""TU0-6621""]"
PM00615	ppiDp2	461043	"[""D""]"	+	"[""TU0-6622""]"
PM00616	appAp	1039822	"[""D""]"	+	"[""TU00461""]"
PM00618	ppiAp1	3490357	"[""D""]"	-	"[""TU00463""]"
PM00619	ppiAp2	3490417	"[""D""]"	-	"[""TU00464""]"
PM00620	ppiAp3	3490452	"[""D""]"	-	"[""TU00465""]"
PM00621	ppiAp4	3490471	"[""D""]"	-	"[""TU00466""]"
PM00622	cadBp	4358129	"[""D""]"	-	"[""TU00467""]"
PM00623	glgCp2	3567478	"[""D""]"	-	"[""TU00469""]"
PM00624	glgCp3	3567594	"[""S""]"	-	"[""TU00470""]"
PM00625	dcuBp	4346787	"[""D""]"	-	"[""TU00468""]"
PM00626	fliAp2	1999832	"[""F""]"	-	"[""TU00471""]"
PM00627	glnBp1	2685463	"[""D""]"	-	"[""TU00473""]"
PM00628	glnBp3	2685548	"[""D""]"	-	"[""TU00474""]"
PM00629	cvpAp1	2428822	"[""D""]"	-	"[""TU00475""]"
PM00630	ompCp3	2310909	"[""D""]"	-	"[""TU00477""]"
PM00631	ompCp2	2310886	"[""D""]"	-	"[""TU00476""]"
PM00632	yhfAp	3483973	"[""D""]"	-	"[""TU00478""]"
PM00633	ptsHp5	2531520	"[""D""]"	+	"[""TU00480""]"
PM00634	ptsHp3	2531529	"[""D""]"	+	"[""TU00481""]"
PM00635	ptsHp1	2531630	"[""D""]"	+	"[""TU00483""]"
PM00636	rcsAp	2021860	"[""D""]"	+	"[""TU00486""]"
PM00637	rpoEp2	2708109	"[""E"", ""D""]"	-	"[""TU00342""]"
PM00638	rseAp3	2707654	"[""E""]"	-	"[""TU00526""]"
PM00639	rpoNp	3342684	"[""D""]"	+	"[""TU00487""]"
PM00640	srlRp	2826882	"[""D""]"	+	"[""TU0-7042""]"
PM00641	sspAp	3375591	"[""D""]"	-	"[""TU00361""]"
PM00642	glmUp1	3913246	"[""D""]"	-	"[""TU00280""]"
PM00643	glmUp2	3913349	"[""D""]"	-	"[""TU00488""]"
PM00644	aspVp	236913	"[""D""]"	+	"[""TU00489""]"
PM00645	thrWp	262065	"[""D""]"	+	"[""TU00490""]"
PM00646	argUp	563926	"[""D""]"	+	"[""TU00491""]"
PM00647	lysTp	779737	"[""D""]"	+	"[""TU00492""]"
PM00648	valVp	1744439	"[""D""]"	+	"[""TU00493""]"
PM00649	asnTp	2042565	"[""D""]"	+	"[""TU00497""]"
PM00650	asnUp	2057869	"[""D""]"	+	"[""TU00498""]"
PM00651	asnVp	2060276	"[""D""]"	+	"[""TU00499""]"
PM00652	proLp	2284229	"[""D""]"	+	"[""TU00494""]"
PM00653	argWp	2464330	"[""D""]"	+	"[""TU00500""]"
PM00654	valUp	2518946	"[""D""]"	+	"[""TU00495""]"
PM00655	metZp	2945404	"[""D""]"	+	"[""TU00496""]"
PM00656	pheVp	3108387	"[""D""]"	+	"[""TU00501""]"
PM00657	ileXp	3213619	"[""D""]"	+	"[""TU00502""]"
PM00658	argXp	3980385	"[""D""]"	+	"[""TU00503""]"
PM00659	thrUp	4173404	"[""D""]"	+	"[""TU00504""]"
PM00660	glyVp	4390336	"[""D""]"	+	"[""TU00505""]"
PM00661	leuXp	4494409	"[""D""]"	+	"[""TU00506""]"
PM00662	metTp	696386	"[""D""]"	-	"[""TU00507""]"
PM00663	serWp	925230	"[""D""]"	-	"[""TU00508""]"
PM00664	serTp	1030942	"[""D""]"	-	"[""TU00509""]"
PM00665	serXp	1096899	"[""D""]"	-	"[""TU00510""]"
PM00666	tyrTp	1286888	"[""D""]"	-	"[""TU00511""]"
PM00667	glyWp	1990204	"[""D""]"	-	"[""TU00512""]"
PM00668	serUp	2041586	"[""D""]"	-	"[""TU00513""]"
PM00669	alaWp	2516275	"[""D""]"	-	"[""TU00514""]"
PM00670	serVp	2816719	"[""D""]"	-	"[""TU00515""]"
PM00671	glyUp	2997086	"[""D""]"	-	"[""TU00516""]"
PM00672	metYp2	3316397	"[""D""]"	-	"[""TU0-8476"", ""TU341""]"
PM00673	leuUp	3320300	"[""D""]"	-	"[""TU00518""]"
PM00674	proKp	3706717	"[""D""]"	-	"[""TU00519""]"
PM00675	pheUp	4360650	"[""D""]"	-	"[""TU00520""]"
PM00676	leuQp	4604455	"[""D""]"	-	"[""TU00521""]"
PM1001	cddp	2229841	"[""D""]"	+	"[""TU841""]"
PM101	uxuAp	4549541	"[""D""]"	+	"[""TU101""]"
PM1021	yeiLp	2253312	"[""S""]"	+	"[""TU861""]"
PM1022	rihBp	2253274	"[""D""]"	-	"[""TU862""]"
PM1023	clsAp	1306697	"[""D""]"	-	"[""TU863""]"
PM1026	phoHp2	1084161	"[""D""]"	+	"[""TU866""]"
PM1029	yajCp	426429	"[""D""]"	+	"[""TU869""]"
PM103	putPp1	1078391	"[""D""]"	+	"[""TU103""]"
PM1030	tgtp	425279	"[""D""]"	+	"[""TU870""]"
PM1037	rpep	3513175	"[""D""]"	-	"[""TU877""]"
PM124	pntAp	1675999	"[""D""]"	-	"[""TU00320""]"
PM125	napFp1	2301596	"[""D""]"	-	"[""TU00305""]"
PM162	xapRp1	2520527	"[""D""]"	-	"[""TU791""]"
PM163	xapRp2	2520585	"[""D""]"	-	"[""TU792""]"
PM164	fliLp1	2017608	"[""D""]"	+	"[""TU00276""]"
PM165	fliLp2	2017619	"[""F""]"	+	"[""TU0-1441""]"
PM166	glcDp	3126098	"[""D""]"	-	"[""TU0-1962""]"
PM167	glcCp	3126228	"[""D""]"	+	"[""TU0-1963""]"
PM168	torRp	1057207	"[""D""]"	-	"[""TU793""]"
PM169	ssuEp	996786	"[""D""]"	-	"[""TU0-6629""]"
PM170	mgtAp1	4465386	"[""D""]"	+	"[""TU0-2422""]"
PM171	mgrBp	1906816	"[""D""]"	-	"[""TU0-2447""]"
PM172	copAp	510635	"[""D""]"	-	"[""TU0-3122""]"
PM173	aroKp1	3517402	"[""D""]"	-	"[""TU872""]"
PM174	aroKp2	3517189	"[""D""]"	-	"[""TU873""]"
PM175	damXp	3515622	"[""D""]"	-	"[""TU874""]"
PM176	damp1	3514274	"[""D""]"	-	"[""TU875""]"
PM177	damp2	3514004	"[""D""]"	-	"[""TU876""]"
PM178	lysCp2	4231639	"[""D""]"	-	"[""TU0-6553""]"
PM179	lysCp1	4231562	"[""D""]"	-	"[""TU0-6552""]"
PM180	pgip	4231745	"[""S"", ""D""]"	+	"[""TU0-6444""]"
PM181	ribAp1	1337214	"[""D""]"	-	"[""TU0-1741""]"
PM183	chbBp	1819750	"[""D""]"	-	"[""TU00248""]"
PM186	mreBp1	3399151	"[""D""]"	-	"[""TU0-14388"", ""TU00304""]"
PM191	surAp	54702	"[""E""]"	-	"[""TU00362""]"
PM194	ribAp2	1337258	"[""D""]"	-	"[""TU0-1742""]"
PM195	arcAp1	4638531	"[""D""]"	-	"[""TU344""]"
PM196	arcAp2	4638535	"[""D""]"	-	"[""TU345""]"
PM197	hybOp1	3144385	"[""D""]"	-	"[""TU00289""]"
PM201	arcAp3	4638558	"[""D""]"	-	"[""TU346""]"
PM202	arcAp4	4638622	"[""D""]"	-	"[""TU347""]"
PM204	arcAp6	4638711	"[""D""]"	-	"[""TU348""]"
PM205	arcAp7	4638824	"[""D""]"	-	"[""TU352""]"
PM206	putAp	1078148	"[""D""]"	-	"[""TU355""]"
PM221	ompRp1	3534729	"[""D""]"	-	"[""TU161""]"
PM222	ompRp3	3534661	"[""D""]"	-	"[""TU162""]"
PM223	ompRp4	3534777	"[""D""]"	-	"[""TU163""]"
PM224	lldPp	3775312	"[""D""]"	+	"[""TU164""]"
PM241	fimAp	4540717	"[""D""]"	+	"[""TU182""]"
PM242	fimEp	4539894	"[""D""]"	+	"[""TU183""]"
PM261	acnAp1	1333448	"[""D"", ""S""]"	+	"[""TU795""]"
PM262	acnAp2	1333805	"[""D""]"	+	"[""TU794""]"
PM263	acnBp	131519	"[""D""]"	+	"[""TU796""]"
PM321	msrAp	4440284	"[""D""]"	-	"[""TU241""]"
PM324	aldAp	1486214	"[""D""]"	+	"[""TU102""]"
PM325	bcpp	2598459	"[""D""]"	+	"[""TU0-6483""]"
PM326	cblp	2058965	"[""D""]"	-	"[""TU0-1342""]"
PM327	csiEp	2663423	"[""S"", ""D""]"	+	"[""TU0-3982""]"
PM328	gcvRp	2597901	"[""D""]"	+	"[""TU0-6503""]"
PM329	gltXp1	2518806	"[""D""]"	-	"[""TU0-6551""]"
PM330	gltXp2	2518798	"[""D""]"	-	"[""TU0-6550""]"
PM331	gltXp3	2518752	"[""D""]"	-	"[""TU0-6409""]"
PM332	pqiAp1	1010889	"[""S"", ""D""]"	+	"[""TU561""]"
PM333	rtcBp	3556129	"[""N""]"	-	"[""TU61""]"
PM334	tpxp	1386868	"[""D""]"	-	"[""TU544""]"
PM335	hemNp	4049966	"[""D""]"	+	"[""TU0-6505""]"
PM336	arsRp	3646535	"[""D""]"	+	"[""TU00239""]"
PM338	caiFp	34218	"[""D""]"	+	"[""TU141""]"
PM339	fixAp	42325	"[""D""]"	+	"[""TU142""]"
PM340	lysPp	2246582	"[""D""]"	-	"[""TU0-6404""]"
PM341	smtAp	972627	"[""D""]"	+	"[""TU261""]"
PM342	mobAp1	4040053	"[""D""]"	-	"[""TU262""]"
PM343	mobAp2	4040144	"[""D""]"	-	"[""TU263""]"
PM361	rpoEp1	2708208	"[""D""]"	-	"[""TU281""]"
PM383	ychQp	1266122	"[""D""]"	+	"[""TU305""]"
PM384	kdsAp	1267077	"[""D""]"	+	"[""TU306""]"
PM4	paaZp	1451694	"[""D""]"	-	"[""TU4""]"
PM404	rplMp	3376694	"[""D""]"	-	"[""TU00336""]"
PM406	rpsMp2	3440587	"[""D""]"	-	"[""TU00349""]"
PM407	rpmBp	3810018	"[""D""]"	-	"[""TU00339"", ""TU0-5543""]"
PM421	rpoHp6	3598836	"[""N""]"	-	"[""TU221""]"
PM435	arcAp5	4638704	"[""D""]"	-	"[""TU354""]"
PM437	nmpCp	576093	"[""D""]"	-	"[""TU356""]"
PM439	cydAp2	770507	"[""D""]"	+	"[""TU358""]"
PM440	cutAp	4363415	"[""D""]"	-	"[""TU359""]"
PM442	cmkp	960388	"[""D""]"	+	"[""TU361""]"
PM443	ybgAp1	738203	"[""S""]"	+	"[""TU362""]"
PM444	napFp2	2301599	"[""D""]"	-	"[""TU363""]"
PM446	phrBp	738644	"[""D""]"	+	"[""TU365""]"
PM449	yiaJp	3740641	"[""D""]"	-	"[""TU368""]"
PM450	gadBp	1570096	"[""D"", ""S""]"	-	"[""TU369""]"
PM461	gadAp	3665630	"[""D"", ""S""]"	-	"[""TU586""]"
PM5	paaAp	1451889	"[""D""]"	+	"[""TU5""]"
PM501	xapAp	2522932	"[""S"", ""D""]"	-	"[""TU301""]"
PM502	tauAp	384429	"[""D""]"	+	"[""TU302""]"
PM503	glpEp	3559872	"[""D""]"	-	"[""TU401""]"
PM504	glpGp	3559503	"[""D""]"	-	"[""TU402""]"
PM505	glpRp1	3558914	"[""D""]"	-	"[""TU403""]"
PM506	glpRp2	3558779	"[""D""]"	-	"[""TU404""]"
PM521	modAp	794285	"[""D""]"	+	"[""TU00301""]"
PM524	blcp	4375768	"[""S""]"	-	"[""TU0-6484""]"
PM525	cmrp	882872	"[""D""]"	+	"[""TU423""]"
PM526	hydNp	2836154	"[""N""]"	-	"[""TU424""]"
PM541	acpPp	1150797	"[""D""]"	+	"[""TU441""]"
PM561	dadAp1	1236732	"[""D""]"	+	"[""TU461""]"
PM562	dadAp3	1236761	"[""D""]"	+	"[""TU462""]"
PM582	garPp	3272956	"[""D""]"	-	"[""TU482""]"
PM583	rncp	2702245	"[""D""]"	-	"[""TU00332"", ""TU483""]"
PM584	pdxJp	2699835	"[""D""]"	-	"[""TU484""]"
PM586	hupAp	4198199	"[""D""]"	+	"[""TU486""]"
PM587	hupBp1	460666	"[""D""]"	+	"[""TU487""]"
PM588	hupBp2	460619	"[""D""]"	+	"[""TU488""]"
PM589	hupBp3	460556	"[""D""]"	+	"[""TU489""]"
PM590	hupBp4	460529	"[""D""]"	+	"[""TU490""]"
PM591	xseAp	2632219	"[""D""]"	+	"[""TU491""]"
PM601	feaRp	1445391	"[""D""]"	-	"[""TU501""]"
PM602	cfap1	1739225	"[""D"", ""S""]"	+	"[""TU502""]"
PM603	cfap2	1739403	"[""S""]"	+	"[""TU503""]"
PM622	chpRp1	2909390	"[""D""]"	-	"[""TU522""]"
PM623	chpRp2	2909377	"[""D""]"	-	"[""TU523""]"
PM624	acrAp	484922	"[""D""]"	-	"[""TU00233""]"
PM641	poxBp	910299	"[""D"", ""S""]"	-	"[""TU541""]"
PM642	xthAp	1830423	"[""S""]"	+	"[""TU542""]"
PM643	rnpBp	3268614	"[""D""]"	-	"[""TU543""]"
PM646	adhEp2	1297532	"[""S""]"	-	"[""TU546""]"
PM65	nacp	2060002	"[""N""]"	-	"[""TU65""]"
PM66	phoPp1	1189706	"[""D""]"	-	"[""TU00319""]"
PM662	pqiAp2	1010882	"[""S"", ""D""]"	+	"[""TU562""]"
PM664	rpsAp1	960940	"[""D""]"	+	"[""TU564""]"
PM67	phoPp2	1189731	"[""D""]"	-	"[""TU66""]"
PM68	xylAp	3728830	"[""D""]"	-	"[""TU67""]"
PM681	hlyEp	1229689	"[""D""]"	-	"[""TU581""]"
PM682	rnbp1	1347153	"[""D""]"	-	"[""TU582""]"
PM683	rnbp2	1346968	"[""D""]"	-	"[""TU583""]"
PM687	glnKp	471780	"[""N""]"	+	"[""TU587""]"
PM69	xylRp	3732929	"[""D""]"	+	"[""TU68""]"
PM692	yiaKp	3740697	"[""D""]"	+	"[""TU592""]"
PM7	paaXp	1461533	"[""D""]"	+	"[""TU7""]"
PM70	xylFp	3729092	"[""D""]"	+	"[""TU00374""]"
PM721	dcuAp	4364866	"[""D""]"	-	"[""TU621""]"
PM741	aroPp2	121650	"[""D""]"	-	"[""TU641""]"
PM761	polAp	4044963	"[""D""]"	+	"[""TU661""]"
PM786	nikRp	3616560	"[""D""]"	+	"[""TU685""]"
PM787	hyfAp	2599193	"[""N""]"	+	"[""TU686""]"
PM821	grxAp	889999	"[""D""]"	-	"[""TU721""]"
PM823	mutSp	2855041	"[""S""]"	+	"[""TU723""]"
PM881	nikAp1	3611651	"[""D""]"	+	"[""TU00308""]"
PM921	serCp	956818	"[""D""]"	+	"[""TU0-5964"", ""TU00357""]"
PM922	cedAp	1811766	"[""D""]"	-	"[""TU781""]"
PM923	zraPp	4199735	"[""N""]"	-	"[""TU782""]"
PM924	zraSp	4199928	"[""N""]"	+	"[""TU783""]"
PM928	hdeAp	3654814	"[""S"", ""D""]"	-	"[""TU00282""]"
PM929	rsdp1	4194977	"[""S""]"	-	"[""TU784""]"
PM932	rsdp2	4194882	"[""D""]"	-	"[""TU787""]"
PM933	pfkAp2	4105497	"[""S"", ""D""]"	+	"[""TU788""]"
PM934	mlcp1	1666627	"[""D""]"	-	"[""TU789""]"
PM935	mlcp2	1666615	"[""H"", ""D""]"	-	"[""TU790""]"
PM961	cydDp	930254	"[""D""]"	-	"[""TU00254""]"
PM962	yjeFp1	4391700	"[""D""]"	+	"[""TU00236""]"
PM963	yjeFp2	4391960	"[""D""]"	+	"[""TU801""]"
PM964	yjeFp3	4392058	"[""D""]"	+	"[""TU802""]"
PM981	adiAp	4338579	"[""D""]"	-	"[""TU00235""]"
PM982	adiYp	4336065	"[""D""]"	-	"[""TU821""]"
PM_WC-0	p_WC_aas-lplT	2974036	"[""D""]"	-	"[""TU0-13751""]"
PM_WC-1	p_WC_abgABT-ogt	1402589	"[""D""]"	-	"[""TU0-13222""]"
PM_WC-10	p_WC_aphA	4267437	"[""D""]"	+	"[""TU0-14121""]"
PM_WC-100	p_WC_gor	3644322	"[""D""]"	+	"[""TU0-13959""]"
PM_WC-101	p_WC_gpp	3962252	"[""D""]"	-	"[""TU0-14036""]"
PM_WC-102	p_WC_gpt	255977	"[""D""]"	+	"[""TU0-12856""]"
PM_WC-103	p_WC_gshA	2814461	"[""D""]"	-	"[""TU0-13714""]"
PM_WC-104	p_WC_gsk	499349	"[""D""]"	+	"[""TU0-8806""]"
PM_WC-105	p_WC_guaC	113444	"[""D""]"	+	"[""TU0-8807""]"
PM_WC-106	p_WC_hemCDXY	3988789	"[""D""]"	-	"[""TU00283""]"
PM_WC-107	p_WC_hofQ	3518725	"[""D""]"	-	"[""TU0-13926""]"
PM_WC-108	p_WC_hokB	1490095	"[""D""]"	-	"[""TU0-13255""]"
PM_WC-109	p_WC_hokD	1643298	"[""D""]"	-	"[""TU0-13324""]"
PM_WC-11	p_WC_arnBCADTEF	2363932	"[""D""]"	+	"[""TU0-13569""]"
PM_WC-110	p_WC_holC	4482303	"[""D""]"	-	"[""TU0-14322""]"
PM_WC-111	p_WC_hrpA	1481142	"[""D""]"	+	"[""TU0-13251""]"
PM_WC-112	p_WC_hsdMS	4581071	"[""D""]"	-	"[""TU00286""]"
PM_WC-113	p_WC_hsdRMS	4584838	"[""D""]"	-	"[""TU0-14319""]"
PM_WC-114	p_WC_icdC	1210648	"[""D""]"	+	"[""TU0-13155""]"
PM_WC-115	p_WC_ileY	2783859	"[""D""]"	-	"[""TU0-13704""]"
PM_WC-116	p_WC_insA-1B-1-insAB-1	20508	"[""D""]"	-	"[""TU0-12796""]"
PM_WC-117	p_WC_insA-2B-2-afuBC-insAB-2	279099	"[""D""]"	-	"[""TU0-12865""]"
PM_WC-118	p_WC_insA-3B-3-insAB-3	290570	"[""D""]"	-	"[""TU0-12870""]"
PM_WC-119	p_WC_insA-4B-4-insAB-4	1049056	"[""D""]"	+	"[""TU0-13109""]"
PM_WC-12	p_WC_arpB_1B_2	1801118	"[""D""]"	+	"[""TU0-13379""]"
PM_WC-120	p_WC_insC-1D-1-insCD-1	380530	"[""D""]"	+	"[""TU0-12904""]"
PM_WC-121	p_WC_insC-2D-2-insCD-2	1467218	"[""D""]"	-	"[""TU0-13245""]"
PM_WC-122	p_WC_insC-3D-3-insCD-3	2068249	"[""D""]"	-	"[""TU0-13480""]"
