"Object ID"	"Primary Name"	"Synonyms"
"G7869-MONOMER"	"YtfH"	"[YtfH]"
"CAIE-MONOMER"	"CaiE"	"[CaiE]"
"G6402-MONOMER"	"YbhK"	"[YbhK, putative transferase with NAD(P)-binding Rossmann-fold domain]"
"EG11128-MONOMER"	"YciH"	"[YciH]"
"G6445-MONOMER"	"YbjL"	"[YbjL, inner membrane protein YbjL]"
"B1433-MONOMER"	"YdcO"	"[YdcO]"
"B2372-MONOMER"	"YfdV"	"[YfdV]"
"G7251-MONOMER"	"YfeO"	"[YfeO]"
"G7549-MONOMER"	"YghQ"	"[YghQ]"
"G7745-MONOMER"	"YhgE"	"[YhgE]"
"EG11536-MONOMER"	"YibE"	"[YibE, YidE]"
"B2775-MONOMER"	"YqcF"	"[YqcF, YqcE]"
"YRBG-MONOMER"	"YrbG"	"[YrbG]"
"G6609-MONOMER"	"YcgH"	"[YcgH, YcgH_1]"
"YHCL-MONOMER"	"YhcL"	"[YhcL, DcuD]"
"YIEO-MONOMER"	"YieO"	"[YieO, HsrA, multidrug efflux pump HsrA]"
"EG11466-MONOMER"	"YigH"	"[YigH, RarD]"
"YHFC-MONOMER"	"GutS"	"[GutS, YhfH, TsgA, YhfC]"
"YAAJ-MONOMER"	"YaaJ"	"[YaaJ]"
"YAAU-MONOMER"	"YaaU"	"[YaaU, YabE]"
"YBAL-MONOMER"	"YlaA"	"[YlaA, YbaL]"
"B0486-MONOMER"	"YbaT"	"[YbaT, putative transport protein; archaeal/bacterial transporter family]"
"G6421-MONOMER"	"YbiR"	"[YbiR]"
"YCAD-MONOMER"	"YcaD"	"[YcaD]"
"YCAM"	"YcaM"	"[YcaM]"
"G6495-MONOMER"	"YccS"	"[YccS]"
"B1543-MONOMER"	"YdfJ"	"[YdfJ]"
"YDHC-MONOMER"	"YdhC"	"[YdhC, YdhC MFS transporter]"
"G6885-MONOMER"	"YdhK"	"[YdhK]"
"B1657-MONOMER"	"YdhP"	"[YdhP]"
"G6914-MONOMER"	"YdiK"	"[YdiK]"
"B1691-MONOMER"	"YdiN"	"[YdiN]"
"YDJE-MONOMER"	"YdjE"	"[YdjE]"
"B1775-MONOMER"	"YdjK"	"[YdjK]"
"YEAV-MONOMER"	"YeaV"	"[YeaV]"
"B1828-MONOMER"	"YebQ"	"[YebQ]"
"EG11141-MONOMER"	"YedA"	"[YedA]"
"EG11891-MONOMER"	"YeeA"	"[YeeA]"
"B2098-MONOMER"	"YegT"	"[YegT]"
"B2246-MONOMER"	"YfaV"	"[YfaV, RhmT]"
"G7186-MONOMER"	"YfbS"	"[YfbS]"
"G7190-MONOMER"	"YfcC"	"[YfcC]"
"B2322-MONOMER"	"YfcJ"	"[YfcJ]"
"G7310-MONOMER"	"YfgO"	"[YfgO, PerM]"
"YGAY-MONOMER"	"YgaX"	"[YgaX, YgaY_1]"
"B2740-MONOMER"	"YgbN"	"[YgbN]"
"B2771-MONOMER"	"YgcS"	"[YgcS]"
"YGJI-MONOMER"	"YgjI"	"[YgjI]"
"G7721-MONOMER"	"YhfK"	"[YhfK]"
"YHHS-MONOMER"	"YhhS"	"[YhhS]"
"EG12220-MONOMER"	"YhhT"	"[YhhT]"
"EG12248-MONOMER"	"YhjD"	"[YhjD]"
"YHJE-MONOMER"	"YhjE"	"[YhjE]"
"YHJV-MONOMER"	"YhjV"	"[YhjV]"
"YIDK-MONOMER"	"YidK"	"[YidK]"
"YIFK-MONOMER"	"YifK"	"[YifK]"
"YIHN-MONOMER"	"YihN"	"[YihN]"
"YJCE-MONOMER"	"YjcE"	"[YjcE]"
"YJEM-MONOMER"	"YjeM"	"[YjeM]"
"G7929-MONOMER"	"YjiJ"	"[YjiJ]"
"B1596-MONOMER"	"YzyC"	"[YzyC, YnfM]"
"B2845-MONOMER"	"YqeG"	"[YqeG]"
"EG11525-MONOMER"	"YhhI"	"[YhhI]"
"G6377-MONOMER"	"YbfL"	"[YbfL, putative transposase; receptor protein]"
"MONOMER0-2779"	"InsP"	"[InsP, YncK_1]"
"B0770-MONOMER"	"YbhI"	"[YbhI]"
"G7597-MONOMER"	"YgjH"	"[YgjH]"
"AGAA-MONOMER"	"YraA"	"[YraA, AgaA]"
"G6604-MONOMER"	"YcgZ"	"[YcgZ]"
"G6605-MONOMER"	"YmgA"	"[YmgA, protein involved in biofilm formation]"
"G7537-MONOMER"	"EcfA"	"[EcfA, YghF]"
"G7536-MONOMER"	"EcfB"	"[EcfB, YghE]"
"G7535-MONOMER"	"EcfC"	"[EcfC, YghD]"
"G7043-MONOMER"	"YedM"	"[YedM, uncharacterized protein YedM, YedN_1]"
"EG12610-MONOMER"	"YabP"	"[YabP]"
"MONOMER0-2653"	"YafF"	"[YafF]"
"MONOMER0-2772"	"YahH"	"[YahH]"
"G6222-MONOMER"	"YaiU"	"[YaiU, YaiT]"
"EG11770-MONOMER"	"YbbD"	"[YbbD]"
"G6613-MONOMER"	"YcgI"	"[YcgI]"
"G6632-MONOMER"	"YchG"	"[YchG, YchG_1]"
"G6631-MONOMER"	"YchS"	"[YchS]"
"G7389-MONOMER"	"YgaQ_4"	"[YgaQ_4, YqaD, YgaQ_3, YgaQ_2, YgaR, YqaC, YgaQ, YgaQ_1]"
"G7671-MONOMER"	"YhcE"	"[YhcE]"
"EG12238-MONOMER"	"YhiS"	"[YhiS]"
"EG12231-MONOMER"	"YhiO"	"[YhiO, UspB]"
"YNFJ-MONOMER"	"MriT"	"[MriT, ClcB, YnfJ]"
"G7486-MONOMER"	"XdhB"	"[XdhB, YgeT]"
"G7487-MONOMER"	"YgeU"	"[YgeU, XdhC]"
"G7485-MONOMER"	"YgeS"	"[YgeS, XdhA]"
"B0270-MONOMER"	"YagG"	"[YagG]"
"YICJ-MONOMER"	"YicJ"	"[YicJ]"
"EG11777-MONOMER"	"YbfH"	"[YbfH, YbfG]"
"EG11611-MONOMER"	"YchG"	"[YchG, YchG_2]"
"EG11999-MONOMER"	"YehN"	"[YehN, YehO, YehM]"
"EG11154-MONOMER"	"YgdA"	"[YgdA, PpdC]"
"EG11213-MONOMER"	"YjfA"	"[YjfA, YzfA, IleR]"
"EG11744-MONOMER"	"PqqE"	"[PqqE, PqqM, YddC, PqqL]"
"G6159-MONOMER"	"YkgJ"	"[YkgJ, predicted ferredoxin]"
"G6838-MONOMER"	"RspB"	"[RspB, putative oxidoreductase, Zn-dependent and NAD(P)-binding]"
"G6651-MONOMER"	"YcjQ"	"[YcjQ, putative oxidoreductase, Zn-dependent and NAD(P)-binding]"
"G6961-MONOMER"	"YdjJ"	"[YdjJ, putative oxidoreductase, Zn-dependent and NAD(P)-binding]"
"G6963-MONOMER"	"YdjL"	"[YdjL, putative oxidoreductase, Zn-dependent and NAD(P)-binding]"
"G7520-MONOMER"	"YggP"	"[YggP]"
"YPHC-MONOMER"	"YphC"	"[YphC, putative oxidoreductase, Zn-dependent and NAD(P)-binding]"
"G6335-MONOMER"	"YbdR"	"[YbdR]"
"SAPD-MONOMER"	"TrkE"	"[TrkE]"
"G7596-MONOMER"	"PatA"	"[PatA, YgjG, Oat, Pat]"
"POTE-MONOMER"	"PotE"	"[PotE]"
"YEEF-MONOMER"	"YeeF"	"[YeeF, PlaP]"
"B1296-MONOMER"	"YcjJ"	"[YcjJ, PuuP]"
"EG11279-MONOMER"	"PyrL"	"[PyrL]"
"PNTA-MONOMER"	"PntA"	"[PntA]"
"PNTB-MONOMER"	"PntB"	"[PntB]"
"PDXH-MONOMER"	"PdxH"	"[PdxH, pyridoxine/pyridoxamine 5'-phosphate oxidase]"
"PDXY-MONOMER"	"YdgS"	"[YdgS, PdxY]"
"PDXK-MONOMER"	"PdxL"	"[PdxL, ThiJ, YfeI, PdxK, PLK1]"
"EG11239-MONOMER"	"YbhA"	"[YbhA]"
"EG11309-MONOMER"	"PdxI"	"[PdxI, YdbC]"
"PDXJ-MONOMER"	"PdxJ"	"[PdxJ]"
"G7164-MONOMER"	"YfaO"	"[YfaO, NudI]"
"EG12115-MONOMER"	"YjjG"	"[YjjG]"
"G6523-MONOMER"	"YcdM"	"[YcdM, RutA]"
"G6358-MONOMER"	"YbeK"	"[YbeK, RihA, ribonucleoside hydrolase 1 (pyrimidine-specific)]"
"EG12030-MONOMER"	"YeiK"	"[YeiK, RihB, ribonucleoside hydrolase 2 (pyrimidine-specific)]"
"PYRROLINECARBREDUCT-MONOMER"	"ProC"	"[ProC]"
"E1P-MONOMER"	"AceE"	"[AceE, subunit of E1p component of pyruvate dehydrogenase complex]"
"E2P-MONOMER"	"AceF"	"[AceF, dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex]"
"PYRUVFORMLY-MONOMER"	"Pfl"	"[Pfl, PflB]"
"PFLACTENZ-MONOMER"	"Act"	"[Act, PflA, PFL activase, PFL-AE]"
"PKI-MONOMER"	"PykF"	"[PykF]"
"PKII-MONOMER"	"PykA"	"[PykA]"
"PYRUVOXID-MONOMER"	"PoxB"	"[PoxB]"
"G7942-MONOMER"	"BtsT"	"[BtsT, YjiY]"
"EG10836-MONOMER"	"RelB"	"[RelB, Qin prophage; antitoxin of the RelE-RelB toxin-antitoxin system and DNA binding transcriptional repressor RelB, Qin prophage; antitoxin RelB]"
"EG10227-MONOMER"	"FtsT"	"[FtsT, DicB]"
"EG12205-MONOMER"	"CspF"	"[CspF]"
"G6825-MONOMER"	"CspJ"	"[CspJ, CspI]"
"G6818-MONOMER"	"YdfK"	"[YdfK]"
"EG12203-MONOMER"	"CspB"	"[CspB, Qin prophage; cold shock protein; putative DNA-binding transcriptional regulator]"
"EG10228-MONOMER"	"FtsT"	"[FtsT, DicC]"
"EG11300-MONOMER"	"YdfA"	"[YdfA]"
"G6826-MONOMER"	"RzpQ"	"[RzpQ, YdfP]"
"EG11303-MONOMER"	"YdfD"	"[YdfD]"
"EG11131-MONOMER"	"RelE"	"[RelE, Qin prophage; toxin of the RelE-RelB toxin-antitoxin system / cofactor to enhance the repressor activity of RelB]"
"G6833-MONOMER"	"FlxA"	"[FlxA]"
"G6823-MONOMER"	"GnsB"	"[GnsB, YdfY]"
"G6834-MONOMER"	"IntK"	"[IntK, YdfW]"
"EG11129-MONOMER"	"Rem"	"[Rem]"
"EG11304-MONOMER"	"YdfE"	"[YdfE]"
"G6822-MONOMER"	"YdfO"	"[YdfO]"
"G6828-MONOMER"	"YdfR"	"[YdfR]"
"G6831-MONOMER"	"YdfU"	"[YdfU]"
"G6832-MONOMER"	"YdfV"	"[YdfV]"
"G6835-MONOMER"	"YdfX"	"[YdfX]"
"G6824-MONOMER"	"YnfN"	"[YnfN]"
"MONOMER0-2674"	"YnfO"	"[YnfO]"
"MONOMER0-4394"	"YnfQ"	"[YnfQ]"
"G6830-MONOMER"	"QuuQ"	"[QuuQ, YdfT]"
"G6837-MONOMER"	"IntQ"	"[IntQ]"
"G6827-MONOMER"	"RrrQ"	"[RrrQ, YdfQ]"
"EG11634-MONOMER"	"NohQ"	"[NohQ, NohA]"
"G6829-MONOMER"	"YdfS"	"[YdfS, EssQ]"
"G6821-MONOMER"	"YdfN"	"[YdfN, StfQ]"
"G6819-MONOMER"	"YdfL"	"[YdfL, PinQ]"
"G6820-MONOMER"	"TfaQ"	"[TfaQ, YdfM]"
"G6836-MONOMER"	"InsD"	"[InsD, InsD-7]"
"EG11130-MONOMER"	"HokD"	"[HokD, RelF, Qin prophage; small toxic polypeptide]"
"EG11301-MONOMER"	"YdfB"	"[YdfB]"
"EG11302-MONOMER"	"YdfC"	"[YdfC]"
"SUGE-MONOMER"	"SugE"	"[SugE]"
"G7756-MONOMER"	"YhhW"	"[YhhW, pirin-like protein]"
"QUINOPRIBOTRANS-MONOMER"	"NadC"	"[NadC]"
"QUINOLINATE-SYNTHA-MONOMER"	"NicA"	"[NicA, NadA]"
"GLUCDEHYDROG-MONOMER"	"Gcd"	"[Gcd]"
"G6680-MONOMER"	"RacR"	"[RacR, YdaR, RarC]"
"EG11901-MONOMER"	"YdaC"	"[YdaC, RcbA]"
"G6683-MONOMER"	"YdaU"	"[YdaU]"
"MONOMER0-2670"	"YdaF"	"[YdaF]"
"G6685-MONOMER"	"YdaW"	"[YdaW]"
"EG11900-MONOMER"	"RalR"	"[RalR, YdaB, Lar, Rac prophage; DNA endonuclease toxin of the RalRA toxin-antitoxin system, restriction alleviation and modification enhancement]"
"G6677-MONOMER"	"XisR"	"[XisR, YdaQ]"
"EG10827-MONOMER"	"RmuB"	"[RmuB, Rac, SbcA, RecE]"
"EG12155-MONOMER"	"YdaD"	"[YdaD, Kil, KilR]"
"G6693-MONOMER"	"InsH-5"	"[InsH-5, Trs5-5, Yi52_5]"
"G6688-MONOMER"	"YnaK"	"[YnaK]"
"EG12154-MONOMER"	"SieB"	"[SieB]"
"G6692-MONOMER"	"LomR_1"	"[LomR_1]"
"EG10813-MONOMER"	"RacC"	"[RacC, SbcA]"
"G6682-MONOMER"	"YdaT"	"[YdaT]"
"G6689-MONOMER"	"YdaY"	"[YdaY]"
"G6684-MONOMER"	"YdaV"	"[YdaV]"
"G6686-MONOMER"	"YdaX"	"[YdaX, RzpR]"
"G6676-MONOMER"	"YdaP"	"[YdaP, IntR]"
"MONOMER0-2671"	"RzoR"	"[RzoR]"
"G6697-MONOMER"	"YnaD"	"[YnaD, PinR]"
"G6696-MONOMER"	"TfaR"	"[TfaR, YnaC]"
"G6691-MONOMER"	"YnaA"	"[YnaA]"
"EG11899-MONOMER"	"RecT"	"[RecT]"
"G6681-MONOMER"	"YdaS"	"[YdaS, Rac prophage; putative DNA-binding transcriptional regulator YdaS]"
"G6679-MONOMER"	"YdaG"	"[YdaG, GatA]"
"G6698-MONOMER"	"YnaE"	"[YnaE, Rac prophage; cold shock protein YnaE]"
"MONOMER0-1001"	"YdaE"	"[YdaE]"
"EG11312-MONOMER"	"YicR"	"[YicR, RadC]"
"G6379-MONOMER"	"YbgI"	"[YbgI, conserved metal-binding protein]"
"G7669-MONOMER"	"YhcC"	"[YhcC]"
"G7568-MONOMER"	"YgiR"	"[YgiR, YgiQ]"
"EG10854-MONOMER"	"RlpA"	"[RlpA]"
"EG12385-MONOMER"	"YojQ"	"[YojQ, YojP, RcsD, YojN]"
"G7281-MONOMER"	"YffT"	"[YffT, EutA]"
"G6171-MONOMER"	"RclC"	"[RclC, YkgB]"
"EG12080-MONOMER"	"RecX"	"[RecX, OraA, regulatory protein RecX; inhibitor of RecA]"
"EG12690-MONOMER"	"RarA"	"[RarA, YcaJ, MgsA]"
"EG11750-MONOMER"	"RpnA"	"[RpnA, YhgA]"
"G7197-MONOMER"	"RpnB"	"[RpnB, YfcI]"
"EG11748-MONOMER"	"RpnC"	"[RpnC, YadD]"
"G6849-MONOMER"	"DmsD"	"[DmsD, YnfI]"
"EG11404-MONOMER"	"YchF"	"[YchF, ribosome-binding ATPase, inhibitor of catalase activity, ribosome-binding ATPase YchF]"
"FERREDOXIN-MONOMER"	"Fdx"	"[Fdx]"
"RED-GLUTAREDOXIN"	"Grx"	"[Grx, GrxA, glutaredoxin 1]"
"GRXB-MONOMER"	"GrxB"	"[GrxB, GRX 2]"
"RED-THIOREDOXIN2-MONOMER"	"YfiG"	"[YfiG, TrxC, Trx2]"
"EG10292-MONOMER"	"FecR"	"[FecR]"
"EG10312-MONOMER"	"Hyp"	"[Hyp, PilH, FimE]"
"EG10309-MONOMER"	"Pil"	"[Pil, FimB]"
"EG11208-MONOMER"	"ArpA"	"[ArpA, YjaC, Arp]"
"G6606-MONOMER"	"YmgB"	"[YmgB, AriR]"
"G6436-MONOMER"	"YliH"	"[YliH, BssR]"
"G6557-MONOMER"	"YceP"	"[YceP, BssS]"
"EG10018-MONOMER"	"YhdA"	"[YhdA, CsrD]"
"EG10435-MONOMER"	"HflA"	"[HflA, HflC]"
"EG10436-MONOMER"	"HslY"	"[HslY, HflA, HflK]"
"EG11568-MONOMER"	"KefF"	"[KefF, YabF]"
"G7090-MONOMER"	"Cld"	"[Cld, Rol, Wzz, WzzB]"
"EG12121-MONOMER"	"SprE"	"[SprE, YchL, RssB, Hnr]"
"EG11738-MONOMER"	"YjaE"	"[YjaE, Rsd, regulator of &sigma;<sup>70</sup> (&sigma;<sup>D</sup>), stationary phase protein]"
"EG10474-MONOMER"	"HevA"	"[HevA, HycA]"
"EG11731-MONOMER"	"YieN"	"[YieN, RavA]"
"G6736-MONOMER"	"MokB"	"[MokB]"
"EG10373-MONOMER"	"MokC"	"[MokC, GefL, regulatory peptide whose translation enables hokC (gef) expression]"
"G6112-MONOMER"	"RayT"	"[RayT, YafM, TnpA<sub>REP</sub>]"
"EG10236-MONOMER"	"GrpD"	"[GrpD, GrpA, GroP, DnaB]"
"RHAT-MONOMER"	"RhaT"	"[RhaT]"
"RHAMNULOKIN-MONOMER"	"RhaB"	"[RhaB]"
"RHAMNULPALDOL-MONOMER"	"RhaD"	"[RhaD]"
"EG10844-MONOMER"	"MmrA"	"[MmrA, RhlB]"
"EG12428-MONOMER"	"RhoL"	"[RhoL]"
"EG10397-MONOMER"	"GlpG"	"[GlpG, intramembrane serine protease]"
"EG10846-MONOMER"	"RhsA"	"[RhsA]"
"EG10847-MONOMER"	"RhsB"	"[RhsB]"
"EG10848-MONOMER"	"RhsC"	"[RhsC]"
"EG10849-MONOMER"	"RhsD"	"[RhsD]"
"EG10010-MONOMER"	"RhsE"	"[RhsE]"
"RIBOFLAVIN-SYN-MONOMER"	"RibC"	"[RibC, RibE]"
"RIBOKIN-MONOMER"	"RbsK"	"[RbsK]"
"G7175-MONOMER"	"Rnz"	"[Rnz, EcoZ, ZipD, ElaC, Rbn]"
"EG10859-MONOMER"	"SmbB"	"[SmbB, Ams, Rne]"
"EG11879-MONOMER"	"YiiV"	"[YiiV, MenG, RraA]"
"G7885-MONOMER"	"YjgD"	"[YjgD, RraB]"
"G7525-MONOMER"	"YqgF"	"[YqgF, putative pre-16S rRNA nuclease, DNA damage response protein YqgF]"
"EG10860-MONOMER"	"Sin"	"[Sin, Cer, Rnh, SdrA, HerA, DasF, RnhA, type I RNase H, RNase H, RNase HI, RNase HI, degrades RNA of DNA-RNA hybrids, participates in DNA replication]"
"EG11082-MONOMER"	"YaaF"	"[YaaF, RihC, ribonucleoside hydrolase 3]"
"NRDA-MONOMER"	"DnaF"	"[DnaF, NrdA]"
"NRDB-MONOMER"	"FtsB"	"[FtsB, NrdB, ribonucleoside diphosphate reductase 1, &beta; subunit, ferritin-like]"
"NRDE-MONOMER"	"NrdE"	"[NrdE]"
"NRDF-MONOMER"	"YgaD"	"[YgaD, NrdF]"
"EG10723-MONOMER"	"PhnN"	"[PhnN]"
"RBSA-MONOMER"	"RbsP"	"[RbsP, RbsT]"
"RBSC-MONOMER"	"RbsT"	"[RbsT, RbsP]"
"RBSB-MONOMER"	"RbsP"	"[RbsP, PrlB]"
"RIB5PISOMA-MONOMER"	"YgfC"	"[YgfC, RpiA]"
"PRPPSYN-MONOMER"	"DnaR"	"[DnaR, Prs, PrsA]"
"G6468-MONOMER"	"YcaO"	"[YcaO, protein involved in &beta;-methylthiolation of ribosomal protein S12]"
"G6435-MONOMER"	"YliG"	"[YliG, RimO]"
"EG10852-MONOMER"	"Nek"	"[Nek, RimK]"
"EG11430-MONOMER"	"RoxA"	"[RoxA, YcfD]"
"EG11255-MONOMER"	"RsfS"	"[RsfS, RsfA, YbeB]"
"EG10853-MONOMER"	"RimL"	"[RimL]"
"EG10850-MONOMER"	"RimI"	"[RimI]"
"EG10851-MONOMER"	"Tcp"	"[Tcp, RimJ]"
"EG12794-MONOMER"	"YhbY"	"[YhbY]"
"G7358-MONOMER"	"RatA"	"[RatA, YfjG, 50S ribosomal subunit-binding toxin of a putative toxin-antitoxin pair]"
"EG11681-MONOMER"	"YhbH"	"[YhbH, Hpf]"
"EG11153-MONOMER"	"YfjA"	"[YfjA, RimM, 21K]"
"EG11179-MONOMER"	"YhbC"	"[YhbC, RimP]"
"EG50004-MONOMER"	"Res"	"[Res, RimF, Rmf]"
"EG10437-MONOMER"	"HflA"	"[HflA, HslX, HflX, ribosome-dissociating factor, GTPase]"
"G7841-MONOMER"	"YjeQ"	"[YjeQ, RsgA]"
"G7612-MONOMER"	"YqjD"	"[YqjD, inner membrane protein associated with the ribosome]"
"YHIH-MONOMER"	"YhiG"	"[YhiG, RbbA, YhiH]"
"EG11837-MONOMER"	"YihK"	"[YihK, BipA, TypA]"
"G7602-MONOMER"	"YgjN"	"[YgjN, HigB, translation-dependent mRNA interferase, toxin of the HigB-HigA toxin-antitoxin system]"
"G6117-MONOMER"	"YafO"	"[YafO, ribosome-dependent mRNA interferase, toxin of the YafO-YafN toxin-antitoxin system]"
"G6109-MONOMER"	"YafQ"	"[YafQ, toxin of the YafQ-DinJ toxin-antitoxin system]"
"G7629-MONOMER"	"YhaV"	"[YhaV, ribonuclease toxin YhaV]"
"MONOMER0-1041"	"YoeB"	"[YoeB, toxin of the YoeB-YefM toxin-antitoxin pair]"
"EG10335-MONOMER"	"Rrf"	"[Rrf, Frr, ribosome release factor, RF4, release factor 4, RR factor]"
"RIBULOKIN-MONOMER"	"AraB"	"[AraB]"
"RIBULP3EPIM-MONOMER"	"Dod"	"[Dod, YhfD, Rpe]"
"EG12330-MONOMER"	"ThpR"	"[ThpR, YadP, LigT]"
"G7928-MONOMER"	"YjiI"	"[YjiI, KptA]"
"G7750-MONOMER"	"YhgK"	"[YhgK, YhgJ, RtcA]"
"EG12866-MONOMER"	"YobE"	"[YobE, YoeC, YebJ, ProQ, RNA chaperone, involved in posttranscriptional control of ProP levels]"
"EG11092-MONOMER"	"Crl"	"[Crl]"
"MONOMER0-4385"	"Crl_1"	"[Crl_1]"
"RPOE-MONOMER"	"SigE"	"[SigE, RpoE, sigma E factor, sigma 24 factor, &sigma;24, RNA polymerase, sigma 24 (sigma E) factor]"
"EG10893-MONOMER"	"Sez"	"[Sez, Phs, Pez, RpoA]"
"RPOB-MONOMER"	"Stl"	"[Stl, Stv, TabD, SdgB, Ron, Rif, NitB, GroN, FtsR, RpoB]"
"RPOC-MONOMER"	"TabB"	"[TabB, RpoC]"
"EG10899-MONOMER"	"SpoS"	"[SpoS, RpoZ]"
"PD00440"	"FecI"	"[FecI, &sigma;19]"
"EG11355-MONOMER"	"RpoF"	"[RpoF, FlaD, FliA, sigma F factor, sigma 28 factor, &sigma;<sup>28</sup>]"
"RPOH-MONOMER"	"Hin"	"[Hin, Fam, HtpR, RpoH, sigma H factor, sigma H, sigma 32, sigma 32 factor, &sigma;32]"
"RPON-MONOMER"	"NtrA"	"[NtrA, GlnF, RpoN, sigma N factor, sigma 54 factor, sigma N, &sigma;54]"
"RPOD-MONOMER"	"Alt"	"[Alt, RpoD, sigma D factor, sigma 70 factor, &sigma;70]"
"RPOS-MONOMER"	"OtsX"	"[OtsX, SigS, Nur, KatF, DpeB, AppR, AbrD, RpoS, sigma 38 factor, sigma S factor, &sigma;S]"
"EG11083-MONOMER"	"YabA"	"[YabA, RapA, HepA, RNA polymerase (RNAP)-binding ATPase and RNAP recycling factor]"
"EG10230-MONOMER"	"MsmA"	"[MsmA, DksA]"
"G7459-MONOMER"	"NudH"	"[NudH, YgdP, RppH]"
"EG10438-MONOMER"	"Hfq"	"[Hfq, HF-I, host factor I]"
"G7751-MONOMER"	"YhgL"	"[YhgL, RtcB, RNA ligase]"
"G6634-MONOMER"	"TrpH"	"[TrpH, YciV, RNase AM]"
"EG12146-MONOMER"	"RapZ"	"[RapZ, YhbJ]"
"EG10858-MONOMER"	"Rnd"	"[Rnd, ribonuclease D]"
"EG11299-MONOMER"	"AdhR"	"[AdhR, Rng, YhdF, CafA]"
"EG10861-MONOMER"	"RnhB"	"[RnhB, type 2 RNase H, ribonuclease HII]"
"EG10856-MONOMER"	"RnsA"	"[RnsA, Rna, ribonuclease I]"
"EG11620-MONOMER"	"Rnb"	"[Rnb, ribonuclease II, exoribonuclease II, exoribonuclease 2]"
"EG10857-MONOMER"	"RanA"	"[RanA, Rnc]"
"EG10862-MONOMER"	"RnpA"	"[RnpA, ribonuclease P protein component, C5 protein, RNase P protein subunit]"
"EG11259-MONOMER"	"YjeC"	"[YjeC, Rnr, VacB]"
"EG11547-MONOMER"	"Rnt"	"[Rnt]"
"EG10722-MONOMER"	"PhnM"	"[PhnM]"
"MONOMER0-4396"	"RseD"	"[RseD]"
"G7879-MONOMER"	"YjgH"	"[YjgH]"
"G6993-MONOMER"	"YoaB"	"[YoaB]"
"MONOMER0-2801"	"Uof"	"[Uof]"
"ADHC-MONOMER"	"AdhC"	"[AdhC, FrmA, formaldehyde dehydrogenase]"
"SPED-MONOMER"	"SpeD"	"[SpeD]"
"EG12026-MONOMER"	"YeiG"	"[YeiG]"
"G6208-MONOMER"	"YaiM"	"[YaiM, FrmB]"
"B0260-MONOMER"	"MmuP"	"[MmuP, YkfD]"
"EG12712-MONOMER"	"LuxS"	"[LuxS, YgaG]"
"EG10956-MONOMER"	"SohB"	"[SohB]"
"G7324-MONOMER"	"NifU"	"[NifU, YfhN, IscU]"
"G6968-MONOMER"	"YeaF"	"[YeaF, MipA]"
"G7651-MONOMER"	"YhbT"	"[YhbT, putative lipid carrier protein]"
"SECD"	"SecD"	"[SecD]"
"SECF"	"SecF"	"[SecF]"
"EG11096-MONOMER"	"YajC"	"[YajC]"
"SECE"	"SecE"	"[SecE, MbrC, PrlG]"
"SECG"	"SecG"	"[SecG, PrlH, p12]"
"SECY"	"SecY"	"[SecY, PrlA]"
"EG11087-MONOMER"	"SrrA"	"[SrrA, SecM, YacA, secretion monitor]"
"SECB"	"SecB"	"[SecB]"
"EG11807-MONOMER"	"YebF"	"[YebF]"
"G7451-MONOMER"	"Ydr"	"[Ydr, Syd]"
"EG10607-MONOMER"	"RodA"	"[RodA, MdrB, MrdB]"
"G6351-MONOMER"	"YbeQ"	"[YbeQ]"
"G6354-MONOMER"	"YbeT"	"[YbeT]"
"EG11951-MONOMER"	"YjcO"	"[YjcO]"
"EG10943-MONOMER"	"FdhB"	"[FdhB, SelD]"
"EG10941-MONOMER"	"FdhA"	"[FdhA, SelA]"
"EG10942-MONOMER"	"FdhA"	"[FdhA, SelB]"
"ARCB-MONOMER"	"ArcB"	"[ArcB]"
"ATOS-MONOMER"	"AtoS"	"[AtoS]"
"BASS-MONOMER"	"PmrB"	"[PmrB]"
"CPXA-MONOMER"	"RssE"	"[RssE, Ecf, Ssd, Eup, EcfB]"
"CREC-MONOMER"	"PhoM"	"[PhoM, CreC]"
"G6318-MONOMER"	"YbcZ"	"[YbcZ]"
"DCUS-MONOMER"	"YjdH"	"[YjdH]"
"G6345-MONOMER"	"MpdB"	"[MpdB, YbeP, CitA]"
"ENVZ-MONOMER"	"Tpo"	"[Tpo, OmpB, PerA, EnvZ]"
"G7345-MONOMER"	"QseE"	"[QseE, GlrK, YfhZ, YfhK]"
"G7056-MONOMER"	"YedV"	"[YedV]"
"KDPD-MONOMER"	"Kac"	"[Kac, KdpD]"
"NARQ-MONOMER"	"nitrate/nitrite sensor kinase"	"[nitrate/nitrite sensor kinase, NarQ]"
"NARX-MONOMER"	"NarR"	"[NarR, FrdR, NarX]"
"PROTEIN-NRII"	"GlnL"	"[GlnL, GlnR, NtrB]"
"PHOR-MONOMER"	"NmpB"	"[NmpB, PhoR]"
"EG12658-MONOMER"	"YgiY"	"[YgiY]"
"RSTB-MONOMER"	"UspT"	"[UspT]"
"TORS-MONOMER"	"YccI"	"[YccI, TorS]"
"G7243-MONOMER"	"YpdA"	"[YpdA]"
"HYDH-MONOMER"	"HydH"	"[HydH]"
"EG12197-MONOMER"	"SeqA"	"[SeqA]"
"SERINE-O-ACETTRAN-MONOMER"	"CysE"	"[CysE]"
